"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"Cd180","0.839847417840376","0.183333333333333","20","12","2.57139097977764"
"Rnf216","1","1","20","18","1.72483461613523"
"Hrg","1","1","20","0","1.27104544246071"
"Gemin2","1","1","20","18","2.68334624311459"
"Ptprk","1","0.611111111111111","20","8","0.658192580978361"
"Timp3","1","1","20","12","0.52431900733095"
"Acbd3","1","1","24","22","1.1474070275654"
"Polg","1","1","24","10","0.225228026579757"
"Plscr1","1","1","20","10","0.227921938922621"
"Spart","0.839847417840376","0.183333333333333","24","22","0.642770621973766"
"Vamp8","1","0.611111111111111","20","8","0.609081226246384"
"Traf3ip3","1","1","24","6","0.658048362281471"
"Mtarc1","1","0.611111111111111","20","6","0.479118325937722"
"Ms4a1","1","0.611111111111111","20","6","1.82565131960963"
"Ina","1","1","24","18","1.67362287411655"
"Rnf139","0.839847417840376","0.183333333333333","24","4","0.875016107370229"
"Pla2r1","1","0.611111111111111","24","8","1.11927276200399"
"Ccpg1","1","1","20","10","0.876190803922801"
"Znf76","1","1","20","0","0.983449191359494"
"Plxnb1","1","0.611111111111111","20","10","1.61879326273912"
"Lsm3","1","1","24","12","0.0928267892690713"
"Tars2","0.839847417840376","0.183333333333333","20","0","1.36797639496223"
"Eif3h","1","0.611111111111111","20","18","2.64055378530485"
"Cdk5rap2","1","1","20","10","0.63080045799382"
"Kiaa1671","1","1","24","22","0.818143387854546"
"Gin1","1","1","24","12","0.385797489580128"
"Nfkbil1","1","1","20","16","0.994137559036152"
"Anapc10","1","1","20","0","0.769928907191589"
"Mtg1","1","1","20","2","1.07222376610104"
"Ccdc97","1","1","20","0","2.42756964116107"
"Lamtor2","0.839847417840376","0.183333333333333","20","6","0.577570405667049"
"Asf1a","0.839847417840376","0.183333333333333","20","16","0.440958145283183"
"Lin9","1","1","20","0","1.06299987604432"
"Slc30a10","1","1","20","4","1.39758408501678"
"Angptl2","1","0.611111111111111","24","8","0.506311284577356"
"Nr1h2","1","1","20","18","2.31272260487335"
"Pja1","1","1","24","6","0.99116916812743"
"Rfx3","1","0.611111111111111","24","0","0.614671305693311"
"Daxx","1","1","20","18","1.16386985896336"
"ZNF418","1","1","20","0","0.338682082676371"
"Etnk1","1","1","20","6","1.1204710364495"
"Edem2","0.839847417840376","0.183333333333333","20","6","0.151237836850347"
"Acot9","1","1","20","8","1.04978966234412"
"Zswim9","1","1","20","0","0.239961275018144"
"Crtc2","1","1","20","18","1.2292959123141"
"Deaf1","1","1","20","0","1.70048528981811"
"Sap30","1","1","24","22","1.12572709432316"
"Lamp2","1","0.611111111111111","20","8","0.66411620153058"
"Yipf3","1","1","24","6","0.730562190109867"
"Cimap1b","1","0.611111111111111","24","14","0.389801308050111"
"Clec2d","1","1","24","18","0.839727888483013"
"Dcaf7","1","1","20","2","0.802965982291002"
"Unknown_19","1","1","20","16","0.86718594630771"
"Cd302","1","1","24","12","1.15057310316376"
"Synpo","1","1","24","6","0.933648145440449"
"Acy1","1","1","20","18","2.02327711411261"
"Hint3","0.606912637828668","0.0305555555555556","20","8","1.16469240764654"
"Alg10b","1","0.611111111111111","24","8","0.763135017862287"
"Taf1c","0.839847417840376","0.183333333333333","24","2","0.86689789474429"
"Abcd1","0.606912637828668","0.0305555555555556","20","6","2.31524785033668"
"Hfe","1","0.611111111111111","24","8","0.506482697518259"
"Znf629","0.839847417840376","0.183333333333333","24","6","2.116000376062"
"Gramd4","0.606912637828668","0.0305555555555556","20","8","1.0023549608189"
"Manbal","1","1","20","10","0.832744009142713"
"Rab3b","1","1","20","6","0.886694859954001"
"Mib1","1","1","20","4","1.24754700023352"
"Mier3","1","0.611111111111111","20","16","1.46808546196847"
"Odf2","1","1","20","10","0.92451610178316"
"Ola1","1","1","20","16","1.19016044681483"
"Dock6","0.606912637828668","0.0305555555555556","20","12","0.801437506411177"
"Map4k5","1","1","20","0","1.01745332423022"
"Mtrfr","1","1","20","0","1.07507859983078"
"Tmem245","1","1","20","10","0.532086043825138"
"Msi2","1","1","24","6","1.61908989701279"
"Rps21","1","1","20","0","0.623818629519179"
"Snx2","0.839847417840376","0.183333333333333","24","8","1.20789467590522"
"Piezo1","1","0.611111111111111","24","18","0.235296950484005"
"Ubr7","0.839847417840376","0.183333333333333","20","18","1.35080668245453"
"Cox5b","0.839847417840376","0.183333333333333","20","6","0.395143752671959"
"Cant1","0.606912637828668","0.0305555555555556","24","6","1.546979025272"
"Znf354c","1","1","20","10","0.94015323118156"
"Slc22a23","1","1","24","6","1.78370022844458"
"Elmo2","0.839847417840376","0.183333333333333","20","18","0.753931264988598"
"Vps35","0.839847417840376","0.183333333333333","24","6","1.51271203576378"
"Mettl9","1","1","20","6","0.586577133373892"
"Itga3","1","1","20","4","0.566235258299249"
"Sfxn2","1","1","20","6","1.26662494535759"
"Tpst2","0.606912637828668","0.0305555555555556","24","4","1.74442110797125"
"Sprr2h","0.839847417840376","0.183333333333333","24","8","1.3950294983056"
"Six5","1","1","20","0","1.32789732344265"
"Cd48","0.606912637828668","0.0305555555555556","20","8","0.83156208920269"
"Sdf4","1","1","20","6","2.42840469704063"
"Slc30a7","0.839847417840376","0.183333333333333","20","6","1.8243740929125"
"Gstk1","1","1","20","8","0.772222219455259"
"Foxn3","1","1","20","18","1.74312873124012"
"Slc44a1","0.839847417840376","0.183333333333333","24","6","1.16408466368196"
"Tlr2","1","0.611111111111111","20","12","0.481413881211548"
"Gclc","0.839847417840376","0.183333333333333","20","6","0.487323503977337"
"Timm21","1","1","20","4","1.69548714569988"
"Col5a1","1","1","24","0","1.88502711135769"
"Kifc1","0.839847417840376","0.183333333333333","20","16","0.771548790594428"
"Pacc1","1","1","20","8","0.809599882222769"
"St3gal4","1","0.611111111111111","20","4","0.407772111639842"
"Pla2g12b","1","1","20","0","1.52820968439196"
"Hspe1","1","1","20","6","1.56535660790303"
"Bin3","0.839847417840376","0.183333333333333","20","2","0.918797657525484"
"F13a1","0.839847417840376","0.183333333333333","20","0","2.14173945457487"
"Mcam","1","0.611111111111111","24","0","0.88731729463152"
"Hmga1","1","0.611111111111111","24","18","0.570268103684297"
"Pcgf6","1","1","20","12","0.54044070451529"
"Rnmt","1","0.611111111111111","20","0","2.04941241199579"
"Kmt5a","1","1","24","18","0.204491817832203"
"Fam162a","1","1","20","6","0.713062942076863"
"Nfyc","1","1","20","0","0.537732966007038"
"Tmem106b","1","1","20","10","1.38308710346988"
"Surf1","1","0.611111111111111","20","6","1.62817014017581"
"Pcmtd1","1","0.611111111111111","20","18","1.34246123250587"
"Rnf126","0.839847417840376","0.183333333333333","20","16","1.51840751130904"
"Med19","1","1","20","16","0.11721930210272"
"Sar1a","1","1","24","0","0.650043481821179"
"Crebl2","1","1","24","6","0.340015326554917"
"Selenon","1","1","20","18","0.654826507203441"
"Cox7a2l","1","1","20","6","0.842148448176031"
"Ankrd46","1","1","20","12","0.0625670275861891"
"Vps16","1","1","20","4","0.6970494640924"
"Ndufa13","1","1","24","6","0.508780882937012"
"Usp5","1","1","20","18","0.657315978699276"
"Nuak2","1","0.611111111111111","20","18","2.52431479850463"
"Pcmtd2","1","1","20","18","2.08730655078541"
"Cacul1","0.839847417840376","0.183333333333333","20","18","2.39853960882119"
"Serping1","1","1","20","12","0.527037715481507"
"Zbtb24","1","0.611111111111111","20","0","1.41273691970666"
"Pip4p2","0.839847417840376","0.183333333333333","20","6","0.684614160744779"
"Etv6","0.839847417840376","0.183333333333333","20","18","4.03677315368724"
"Gsto1","1","0.611111111111111","20","0","1.90378382730977"
"Llgl2","0.839847417840376","0.183333333333333","20","14","0.681710961832374"
"Cldn3","1","1","20","10","0.409367364298588"
"Stx8","1","1","20","0","0.540768891518481"
"Pdcd10","0.606912637828668","0.0305555555555556","20","6","1.154692935296"
"Nudcd1","0.839847417840376","0.183333333333333","20","18","3.79315372353419"
"Cops4","1","0.611111111111111","20","10","0.164525188769047"
"Strip1","1","1","24","12","0.432518089848045"
"Fam32a","1","1","20","0","0.510597821419226"
"Rab5if","0.606912637828668","0.0305555555555556","24","20","1.76499345312919"
"Exog","1","1","20","6","1.186024093151"
"Lias","1","1","20","2","1.6388361801153"
"Ldlrap1","1","1","20","18","1.59623426307855"
"Scpep1","1","1","20","0","0.945947928410937"
"Slc35b4","1","1","24","18","0.312199473742199"
"Cd34","1","1","20","18","0.820725103270005"
"Qdpr","0.606912637828668","0.0305555555555556","20","6","0.438295003057625"
"Mcm10","0.839847417840376","0.183333333333333","20","16","3.08810443685557"
"Tspan8","1","0.611111111111111","24","8","1.83820988692971"
"Alas1","0.839847417840376","0.183333333333333","24","14","1.2034486043152"
"Rcc1l","1","1","20","0","0.925988513177982"
"Tram2","1","0.611111111111111","24","22","1.657010778577"
"Tmem128","1","1","20","6","0.306583270818701"
"Tead1","1","0.611111111111111","24","4","0.83926942752213"
"Stx16","1","1","20","6","0.760086682478099"
"Spcs1","1","1","24","6","0.410534488968146"
"Ets1","1","1","20","18","2.40587192822607"
"D17h6s53e","1","0.611111111111111","24","0","0.218058644131899"
"Mrpl16","1","0.611111111111111","24","20","1.10875879820186"
"Cdk2ap1","1","1","24","6","0.615848527052727"
"Pam16","1","1","24","10","0.676200328592743"
"Ski","1","0.611111111111111","20","14","0.875136512708511"
"Sar1b","1","1","20","6","0.594825630754589"
"Ptpn6","1","1","20","4","1.32815040954291"
"Smarcal1","1","1","20","16","1.159178095092"
"Ocln","1","0.611111111111111","20","6","2.46625876602369"
"Notch2","1","1","24","18","0.475114612074847"
"Helq","1","1","24","6","0.504381692043955"
"Thap4","1","0.611111111111111","20","14","0.514449727126914"
"Dolpp1","1","1","20","18","1.21978948303335"
"Sipa1","1","1","20","16","0.718919738736796"
"Irf2bpl","1","1","20","18","3.39401266242715"
"Psmb10","0.839847417840376","0.183333333333333","20","16","1.97264011246299"
"Cenpp","1","0.611111111111111","24","22","1.00974018489799"
"Cbr1","1","0.611111111111111","20","6","0.32903266327593"
"Gtpbp1","1","1","20","0","1.36929016272112"
"Unknown_20","0.839847417840376","0.183333333333333","20","0","2.1340224068099"
"Tmem222","1","1","20","6","1.73677357881483"
"Kif1c","1","1","20","6","0.624243188626858"
"Pebp1","1","1","20","6","1.25587404819253"
"Ranbp9","1","1","20","18","0.762873800420502"
"Wdr25","1","1","20","0","0.591289491275712"
"Kyat3","1","0.611111111111111","24","22","1.90499567844237"
"Thrsp","1","1","20","0","1.84586694504635"
"Smco4","1","1","24","6","0.499212445465699"
"Rnf185","1","1","20","4","0.21254256812958"
"Shmt1","0.606912637828668","0.0305555555555556","24","4","1.49144599460885"
"Kdelr1","0.606912637828668","0.0305555555555556","24","16","1.49401890437844"
"Nek7","1","1","20","4","1.09121908465772"
"Arhgef19","1","1","20","0","1.71842838628991"
"Xiap","1","1","20","18","2.29378407579633"
"Tm2d3","1","1","24","6","0.235447465108453"
"Apoc1","0.839847417840376","0.183333333333333","24","8","0.47208237399223"
"Mtor","1","0.611111111111111","24","18","1.53217119204553"
"Nars1","0.606912637828668","0.0305555555555556","24","2","1.76948527893592"
"Ube2d3","0.839847417840376","0.183333333333333","24","4","0.238561021969258"
"Tdg","1","1","20","18","1.90676169782326"
"Pin4","1","1","20","0","1.3988713086011"
"Znf287","0.839847417840376","0.183333333333333","24","4","0.524837857687958"
"Secisbp2l","1","1","24","18","1.04397685657675"
"Hlf","1","1","20","16","1.5542771537263"
"Clcn4","1","1","20","0","0.273369951115359"
"Babam2","1","1","20","14","0.167567684748834"
"Fgf2","1","1","24","18","0.405076086074034"
"Ncoa6","0.839847417840376","0.183333333333333","20","8","0.503765820198383"
"Rmdn2","1","0.611111111111111","20","6","1.07298894106031"
"Txnrd1","1","0.611111111111111","24","0","1.30408570833762"
"Tmc6","1","1","20","4","0.857307088345157"
"Exoc8","1","1","20","0","1.1665973088917"
"Tmem254","1","1","24","6","0.608252417056052"
"Cnot1","1","1","20","0","0.210538023303966"
"Scamp4","1","0.611111111111111","20","6","0.426506145222409"
"Mrpl13","1","0.611111111111111","20","16","1.26451959607289"
"Pomgnt2","1","1","20","18","0.662672601296628"
"Ehd2","1","1","20","2","1.14447985684066"
"Pex3","1","0.611111111111111","24","6","1.15918894334963"
"Slc9a9","0.606912637828668","0.0305555555555556","20","8","0.905752776554839"
"Cyp21","1","1","20","12","0.867814479547618"
"Rpl29","1","1","24","22","0.0978067697265294"
"Dnajc2","1","1","20","0","0.505828207523962"
"Tars1","1","1","20","4","1.1898721301719"
"Tmem39b","1","0.611111111111111","24","10","0.605356020660764"
"Dapk3","0.839847417840376","0.183333333333333","20","0","2.36769055092503"
"Daglb","1","1","20","10","1.40327162281418"
"Atxn2l","1","1","20","6","0.582926793806799"
"Magi1","1","0.611111111111111","24","0","1.46785584270097"
"Golph3","1","1","20","6","0.621195647470396"
"Ttr","0.839847417840376","0.183333333333333","20","6","0.897276805101831"
"Polg2","0.839847417840376","0.183333333333333","24","2","0.314242456009482"
"Camk2d","1","1","24","10","1.93490954612499"
"Selenok","1","1","24","22","0.373721910734366"
"Ociad2","0.839847417840376","0.183333333333333","20","6","1.31445844202318"
"Def8","1","1","20","18","1.57905568322428"
"Eya3","1","1","20","0","1.64866519592756"
"Tasp1","1","1","20","4","1.05790517003578"
"Recql","1","1","20","16","2.32142489857239"
"Ccser2","0.839847417840376","0.183333333333333","24","18","1.03287587862081"
"Apoa2","0.839847417840376","0.183333333333333","24","8","0.845089525318336"
"Mbd6","1","1","20","18","1.58304453674061"
"Dbnl","1","0.611111111111111","24","22","0.636024101258635"
"Atf6","1","1","20","18","3.34540552565181"
"Gmeb2","1","0.611111111111111","20","18","4.19168302733279"
"Cep43","1","1","20","0","1.33555225234701"
"Diaph2","1","1","20","0","1.61474418978656"
"Slc4a7","1","0.611111111111111","24","12","0.387555758541407"
"Pawr","1","1","20","2","0.358029252850745"
"Cep170","1","1","20","0","0.795230512913201"
"Usp14","1","0.611111111111111","24","10","0.525829146087877"
"Nadk2","1","1","20","0","1.62132298948794"
"Slc20a2","1","1","24","0","1.41635780170076"
"Praf2","1","1","20","6","0.22088012116926"
"Lmbrd1","1","1","20","6","0.540590323214287"
"Ahsa2","1","0.611111111111111","20","18","1.20063068284918"
"Unknown_21","0.839847417840376","0.183333333333333","20","10","0.287419189678065"
"Col4a1","1","1","24","6","0.147264147575313"
"Basp1","1","1","20","2","1.42839634828974"
"Abhd14b","1","0.611111111111111","24","6","0.272153676240655"
"Ivd","0.839847417840376","0.183333333333333","20","4","1.27645676177246"
"Igbp1","0.606912637828668","0.0305555555555556","20","18","1.35392017653233"
"Pitpnb","1","1","20","4","0.580774840696342"
"Stat2","1","1","20","0","2.34859665203187"
"Ddt","1","0.611111111111111","20","6","0.609586530580498"
"Fkbp4","1","1","24","18","0.806084826852123"
"Uba1","1","0.611111111111111","20","2","0.449468408576458"
"Vma21","1","1","24","22","1.06703247667036"
"Pigb","1","1","20","6","0.314861384479586"
"Cd9","0.839847417840376","0.183333333333333","20","0","0.759089358289005"
"Tyrobp","1","1","20","10","0.482842803978282"
"Inpp5a","1","1","20","6","1.28108543348818"
"Pop5","1","0.611111111111111","20","6","0.456805381826368"
"Mme","0.839847417840376","0.183333333333333","20","4","0.983558065079105"
"Arf5","1","1","20","16","0.790882164519481"
"Wwox","0.839847417840376","0.183333333333333","20","8","0.579617333102656"
"Lrrc3","1","1","24","6","1.43004802352083"
"Ndufb5","1","1","24","10","0.095848001842778"
"Lmbrd2","1","0.611111111111111","20","4","0.974381456277897"
"Pign","1","0.611111111111111","20","10","0.667461714596083"
"Cep83","1","0.611111111111111","20","14","0.234127217843919"
"Nectin1","1","1","20","6","1.68887180897033"
"Efnb1","1","1","20","10","1.23791194952674"
"Ndufs5","1","1","20","6","0.861871072782337"
"Smg7","1","1","20","12","0.934775577606658"
"Rsbn1","1","1","20","18","0.463043962258687"
"Mpp1","1","1","20","18","0.753913839074532"
"Ssbp1","1","0.611111111111111","24","8","1.65770065688826"
"Poc5","1","1","24","18","1.62133220135611"
"Abcg1","1","1","24","18","1.40137945908183"
"Mcm2","1","1","20","0","1.25203015226662"
"Tmed1","1","1","20","10","0.369936361625591"
"Pcyt2","1","0.611111111111111","20","18","1.23601850551101"
"Pter","1","0.611111111111111","24","16","1.18188630956809"
"Psmd4","1","1","20","0","0.914604160913934"
"Septin4","1","0.611111111111111","20","2","0.174609025729902"
"Ehd3","1","1","20","10","0.935578424580821"
"Timm10","1","1","20","6","0.551859138826173"
"Cep68","1","1","24","18","0.618608426492144"
"Aspg","1","1","20","0","3.01415436510748"
"Znf639","1","1","20","0","0.544739823614985"
"Tmem87a","0.839847417840376","0.183333333333333","24","10","2.23423822906594"
"Kif13a","1","1","20","10","0.145178469789137"
"Rdh5","0.839847417840376","0.183333333333333","24","22","0.381966059193711"
"Hspbp1","1","0.611111111111111","20","2","0.661961369406565"
"Pafah1b1","1","1","24","6","0.382032962455352"
"Usp34","0.839847417840376","0.183333333333333","20","16","0.651907840325071"
"Krt12","1","1","24","6","0.865982115179296"
"Pus1","1","1","20","0","1.13987833078631"
"Slc39a4","1","1","20","12","0.358754658785192"
"Unknown_22","1","0.611111111111111","20","10","1.27827155809513"
"Paxx","1","1","20","0","1.12743291424484"
"Sirt5","1","1","20","4","0.442276530479269"
"Raf1","0.606912637828668","0.0305555555555556","24","0","0.89378246987112"
"Sumo3","1","1","20","6","0.57127328447527"
"Dpy30","1","1","24","12","0.221296430414422"
"Cebpg","1","1","20","0","0.468659090133041"
"Pip4k2b","1","1","20","0","0.318953352804306"
"Stxbp2","1","1","24","10","1.5166005459439"
"Ptges3","1","1","20","0","1.86390049605493"
"Psmb7","1","1","20","0","0.319899202572601"
"Pigw","1","0.611111111111111","24","8","0.145160074426044"
"Ttpa","1","0.611111111111111","24","8","0.117891761777034"
"Mfn1","1","0.611111111111111","24","10","1.29883990739834"
"Naa38","1","1","20","0","2.28835485017203"
"Mrps22","1","1","20","2","0.954107583882517"
"Gpx8","0.606912637828668","0.0305555555555556","24","10","2.42130386580346"
"Bag4","0.839847417840376","0.183333333333333","20","0","1.33204931526145"
"Lig4","1","1","20","0","1.97258205860472"
"Mafa","0.839847417840376","0.183333333333333","20","16","1.01469472585276"
"Dip2a","1","1","24","6","0.90326901815024"
"B4galt1","1","0.611111111111111","20","2","1.04760856474647"
"Ostm1","1","1","20","10","0.327197789189289"
"Cstb","0.839847417840376","0.183333333333333","24","6","0.840942072394508"
"Herc2","1","1","20","4","1.00663787215936"
"Chd1l","1","1","20","0","0.645279999904951"
"Wnt2","1","1","20","4","0.857632728355593"
"Sema4g","1","1","20","18","0.426190717544073"
"Spats2","1","1","20","0","1.08084286354742"
"Stard13","1","1","20","0","0.413481757655052"
"Irf9","1","1","20","18","0.427450261732252"
"Ndufaf6","1","1","20","12","0.653578679798824"
"Vac14","0.839847417840376","0.183333333333333","24","4","0.609073540839398"
"Gucy1b1","1","0.611111111111111","20","8","2.03900302704069"
"Atp5f1d","1","1","20","8","0.209070267136207"
"Nudc","1","0.611111111111111","20","12","0.52269960111307"
"Rab23","1","1","24","18","0.439754435416657"
"Blvrb","1","0.611111111111111","20","8","2.18085525092107"
"Pdxk","1","1","24","0","1.14204476852032"
"Hspa14","1","0.611111111111111","20","18","1.41113157646931"
"Flg2","1","1","20","4","0.990411703403869"
"Fcgr3","0.839847417840376","0.183333333333333","20","18","1.03061025539239"
"Sgcb","0.839847417840376","0.183333333333333","24","2","1.78572524071984"
"Ak3","1","1","24","10","0.259026400767177"
"Uvssa","0.606912637828668","0.0305555555555556","20","18","3.6552224260198"
"Wee1","1","1","24","12","0.526315064346296"
"Iffo2","0.839847417840376","0.183333333333333","20","18","1.88061143740979"
"Aadat","1","1","24","6","0.578134178899594"
"Dvl2","0.606912637828668","0.0305555555555556","24","18","0.804804166076949"
"Tmem147","1","1","20","4","0.408469116943592"
"Stat6","1","1","20","18","2.03321150375472"
"Esd","1","1","20","8","2.07154761963678"
"Amacr","0.839847417840376","0.183333333333333","24","4","0.337254026518862"
"Tspan7","1","1","20","14","0.443421880668552"
"Slc6a11","1","1","24","6","2.71306241346054"
"Erf","1","1","20","0","1.66747624541239"
"Ambp","1","0.611111111111111","24","8","1.04143775535582"
"Ly6d","0.839847417840376","0.183333333333333","24","10","1.13838364190449"
"Patj","1","1","20","0","0.606242510405443"
"Irf2","0.839847417840376","0.183333333333333","20","0","0.116091370435159"
"Gaa","0.839847417840376","0.183333333333333","24","4","1.71352914038645"
"Ube2j1","1","1","24","12","0.171435220525312"
"Ccdc127","1","0.611111111111111","24","10","1.43127809719458"
"Avpi1","0.606912637828668","0.0305555555555556","24","20","2.0657881078655"
"Ppp2r5a","1","0.611111111111111","20","16","1.18558823382825"
"Ndufv2","0.839847417840376","0.183333333333333","20","6","1.59729275825378"
"Dnajc14","0.839847417840376","0.183333333333333","20","10","0.944932210646613"
"Trmt2a","0.839847417840376","0.183333333333333","20","18","1.57271821033283"
"Retreg3","1","1","20","6","0.221202865733818"
"Cela1","1","0.611111111111111","24","6","1.68476392959396"
"Abcd4","0.606912637828668","0.0305555555555556","24","16","1.19824932669324"
"Ifit1","1","0.611111111111111","24","22","2.16583461675216"
"Dnajc21","1","0.611111111111111","24","0","1.0881952739506"
"Mrtfb","1","1","20","18","1.8415378596284"
"Gcat","1","0.611111111111111","24","22","0.37319719857635"
"Llph","1","1","20","18","0.849037398546768"
"Tigd2","1","1","24","12","1.42658007629872"
"Insig2","0.606912637828668","0.0305555555555556","24","6","3.39483154801256"
"Sort1","1","1","24","10","0.527063083035952"
"Znf385b","1","1","20","2","0.896759773875583"
"Ebag9","1","0.611111111111111","24","8","0.429902141209268"
"Slc7a6os","1","1","20","0","0.810437604891792"
"Fn3k","0.839847417840376","0.183333333333333","20","18","1.64991205832582"
"Wwp1","1","1","20","8","0.756220130362961"
"Slk","1","1","20","0","1.46280192539433"
"E2f3","1","0.611111111111111","20","18","0.585843213296596"
"Tmem176a","1","1","20","18","0.371884190471624"
"Hmga2","1","0.611111111111111","24","10","0.197316014727203"
"Uckl1","1","1","20","0","1.0231933332189"
"Colgalt1","1","1","20","0","1.20633532742963"
"Rnf170","1","1","24","22","0.880957452013566"
"Alg8","1","0.611111111111111","20","14","0.0850739029292057"
"Jam2","1","1","20","0","1.02338749559846"
"Eif5a","1","1","24","6","1.64290355741233"
"Ahr","1","0.611111111111111","20","16","2.78600292313187"
"Cd84","1","1","20","10","0.81316170650384"
"Mcrip2","1","0.611111111111111","24","22","3.92928073151371"
"Echdc1","1","0.611111111111111","20","18","2.35307585107148"
"Timd4","1","0.611111111111111","20","10","0.619043569349116"
"Cbfa2t2","1","1","20","18","2.32844755356109"
"Ndst1","1","1","20","6","0.669499777966712"
"Mmut","1","1","24","6","1.13620012779566"
"Macir","1","0.611111111111111","20","0","0.810006899035622"
"Mfsd1","1","0.611111111111111","24","10","1.26317455337042"
"Med30","1","0.611111111111111","24","18","0.222510261524702"
"Nit2","1","1","20","0","1.2326447033305"
"Ptcd2","1","1","24","6","0.768055963592592"
"Drg2","1","1","20","18","1.36426152877284"
"Rc3h2","0.839847417840376","0.183333333333333","20","0","2.36492609160811"
"Rnf138","1","1","20","18","0.304686586377859"
"Bltp1","1","0.611111111111111","20","8","1.20343715860035"
"Utp23","1","0.611111111111111","20","18","0.61005360033521"
"Atp8b1","1","1","20","10","1.88614518199179"
"Dynlt3","1","1","24","6","0.555158981780415"
"Mtnd5","1","1","20","4","0.558503911644509"
"Pxmp2","1","1","20","4","2.37608799820201"
"Baat","1","1","20","0","0.69630298433317"
"Pex11g","1","1","20","8","0.197563756669292"
"Aig1","1","1","24","6","1.5835372432313"
"Pld3","1","0.611111111111111","20","14","1.69166540470216"
"Snx14","1","1","20","18","1.15298290136888"
"Mpc1","1","0.611111111111111","20","6","2.10016374181453"
"Fam241a","1","0.611111111111111","24","10","1.67667491407931"
"Trabd","1","1","20","10","0.903115142595219"
"Foxq1","0.839847417840376","0.183333333333333","20","16","1.52957587461581"
"Slc11a1","0.606912637828668","0.0305555555555556","20","16","0.199166214043019"
"Rnf26","1","1","20","18","0.544165909207152"
"Brf1","1","1","20","18","1.75231210473033"
"Trpv2","1","1","20","2","1.74471395540452"
"Mblac2","1","0.611111111111111","24","18","0.694855663300025"
"Tnfrsf14","1","1","20","6","0.674790206109457"
"Gpi","1","1","20","8","2.00119049500364"
"Hdac6","1","1","20","0","2.0748352237551"
"Serpinb6","0.606912637828668","0.0305555555555556","24","4","0.921336210626252"
"Mfn2","0.839847417840376","0.183333333333333","20","8","1.11498508796272"
"Dnajc18","1","0.611111111111111","24","6","1.6159934513512"
"C5","1","0.611111111111111","20","16","1.15145461584834"
"Cd151","1","0.611111111111111","24","8","0.410246067787327"
"Fcgr4","1","1","24","18","0.581659281051065"
"Slc26a6","1","1","20","6","1.30456420449677"
"Polr2f","1","0.611111111111111","24","20","0.211615783607084"
"Cnnm3","1","1","20","12","0.218416553031323"
"Phyh","1","0.611111111111111","20","4","0.0191141658956022"
"Pip4p1","0.839847417840376","0.183333333333333","24","10","1.98012906659481"
"Mgrn1","1","1","20","8","0.812318903174193"
"Haao","0.839847417840376","0.183333333333333","24","10","0.958604168391704"
"Magi3","1","0.611111111111111","24","0","2.03364375845096"
"Cd3d","1","1","24","0","0.961245758534606"
"Mcoln1","1","1","20","6","0.870574903598034"
"Sqstm1","0.839847417840376","0.183333333333333","24","0","0.0764194920421843"
"Stx2","1","1","20","16","0.684880497129382"
"Inpp5k","1","1","20","8","0.664907287246052"
"Sac3d1","1","1","20","16","2.69205934589922"
"Ccdc51","0.606912637828668","0.0305555555555556","20","8","1.18029033280992"
"Tnrc6a","1","0.611111111111111","20","10","0.808660440126646"
"Oasl2","1","0.611111111111111","20","16","0.562560517229534"
"Slc1a2","1","1","24","18","0.310326321689537"
"Tbrg1","0.839847417840376","0.183333333333333","24","4","0.748630790524168"
"Spopl","1","1","20","8","1.68956996467919"
"Suv39h1","1","1","20","16","0.17117678340137"
"Aars1","1","0.611111111111111","24","6","1.31083094465797"
"Prdm9","0.839847417840376","0.183333333333333","24","10","0.86681830187541"
"Slc27a6","1","1","20","10","0.72320701077005"
"Bad","1","1","24","6","1.03008494556847"
"Slc39a13","1","0.611111111111111","20","18","1.36354788806609"
"Gne","0.839847417840376","0.183333333333333","20","18","2.35794057247481"
"Pip4k2a","1","1","20","16","1.24944601171006"
"Synm","1","1","20","14","0.694789952199169"
"Cmtm4","1","1","20","8","0.452476754749247"
"Atn1","0.839847417840376","0.183333333333333","20","18","2.17718272078554"
"Aptx","1","1","20","16","1.17387167075451"
"Actr3b","1","1","24","12","0.909703808895898"
"Mindy1","0.606912637828668","0.0305555555555556","24","2","1.1663155538612"
"Chad","1","1","24","6","0.714971899981997"
"Ctdsp1","1","0.611111111111111","20","6","0.21558842479712"
"Slc31a2","1","1","24","6","0.336374005362664"
"Cd177","1","0.611111111111111","20","6","0.649876792569144"
"Arl1","1","1","24","6","0.656943230403971"
"Wdr24","1","1","20","0","1.55617525268371"
"Ssbp2","1","0.611111111111111","20","18","1.01416833798888"
"Trim13","1","1","20","2","0.766502222467544"
"Znf532","1","1","24","6","0.102040972574013"
"F11","0.839847417840376","0.183333333333333","24","20","1.13707420493437"
"Foxj3","0.839847417840376","0.183333333333333","20","18","1.43592612450937"
"Nfe2l2","0.839847417840376","0.183333333333333","20","16","2.06683359963783"
"Hibadh","0.606912637828668","0.0305555555555556","20","4","0.201336087543561"
"Lgals1","1","1","24","22","0.191434643041987"
"Atraid","1","1","20","6","0.110833078602487"
"Slc31a1","1","1","20","4","1.07676054625501"
"Niban1","1","1","20","6","1.15601511598803"
"Tiam2","0.839847417840376","0.183333333333333","20","2","0.981936570683977"
"Itga2b","1","1","20","10","1.57480946297202"
