"CycID","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","meta2d_Base","meta2d_AMP","meta2d_rAMP"
"Retreg3","1","1","20","6","0.221202865733818","-1.89831664069195","0.341332222588854","0.179807844103624"
"Cela1","0.611111111111111","1","24","6","1.68476392959396","-5.05043881516759","0.909507354955696","0.180084818021009"
"Abcd4","0.0305555555555556","0.606912637828668","24","16","1.19824932669324","-1.38194814617484","1.77403247952193","1.28371855661325"
"Ifit1","0.611111111111111","1","24","22","2.16583461675216","-6.01693491060783","1.93226064268316","0.321137035947753"
"Dnajc21","0.611111111111111","1","24","0","1.0881952739506","-6.42416103008831","1.27696168120808","0.198774855615742"
"Mrtfb","1","1","20","18","1.8415378596284","-5.46000347593057","1.87963072016674","0.344254491494878"
"Gcat","0.611111111111111","1","24","22","0.37319719857635","-1.85528802973781","0.321628138802182","0.173357523816739"
"Llph","1","1","20","18","0.849037398546768","-4.50658275572836","0.422063690376099","0.093654929522732"
"Tigd2","1","1","24","12","1.42658007629872","-3.25818381836822","1.45954145308683","0.447961666514508"
"Insig2","0.0305555555555556","0.606912637828668","24","6","3.39483154801256","-3.72750272054644","1.88196408359229","0.504886038907143"
"Sort1","1","1","24","10","0.527063083035952","-5.38172204536975","0.537413720830378","0.0998590630099059"
"Znf385b","1","1","20","2","0.896759773875583","-3.28497765254505","0.305264127261768","0.0929273071386843"
"Ebag9","0.611111111111111","1","24","8","0.429902141209268","-5.30257006825379","0.469833857912948","0.0886049315455195"
"Slc7a6os","1","1","20","0","0.810437604891792","-3.40939136227117","0.685506723986664","0.201064251987197"
"Fn3k","0.183333333333333","0.839847417840376","20","18","1.64991205832582","-5.04579718414728","2.14217812404728","0.424547013260364"
"Wwp1","1","1","20","8","0.756220130362961","-5.98801188077407","0.237525896776508","0.0396669047266156"
"Slk","1","1","20","0","1.46280192539433","-5.96803746243192","0.406285616261464","0.0680769212356629"
"E2f3","0.611111111111111","1","20","18","0.585843213296596","-2.44434683981832","0.436899202475798","0.178738628806161"
"Tmem176a","1","1","20","18","0.371884190471624","-5.046220715887","0.127449827508812","0.0252564908838732"
"Hmga2","0.611111111111111","1","24","10","0.197316014727203","-3.05177131898976","0.372233519095803","0.121972939708675"
"Uckl1","1","1","20","0","1.0231933332189","-5.47203994736076","0.755052211734125","0.137983680491641"
"Colgalt1","1","1","20","0","1.20633532742963","-4.56910686393507","0.960777326975184","0.210276834310618"
"Rnf170","1","1","24","22","0.880957452013566","-5.32636034589668","0.81211019201195","0.152470005646085"
"Alg8","0.611111111111111","1","20","14","0.0850739029292057","0.558217336291469","0.2170538224207","0.2170538224207"
"Jam2","1","1","20","0","1.02338749559846","-5.45831939033823","1.00213213402866","0.183597195833306"
"Eif5a","1","1","24","6","1.64290355741233","-3.17215392743342","0.141654348526673","0.0446555721340059"
"Ahr","0.611111111111111","1","20","16","2.78600292313187","-5.61189299429368","3.89538167833922","0.694129713859503"
"Cd84","1","1","20","10","0.81316170650384","-5.72488336710901","0.598775218181729","0.104591688561177"
"Mcrip2","0.611111111111111","1","24","22","3.92928073151371","-4.48731778753782","3.35054224477102","0.74666925843232"
"Echdc1","0.611111111111111","1","20","18","2.35307585107148","-3.54750824858721","2.01756394787065","0.568727063192635"
"Timd4","0.611111111111111","1","20","10","0.619043569349116","-2.13373670642714","0.425706715301554","0.199512298785159"
"Cbfa2t2","1","1","20","18","2.32844755356109","-5.82472235925488","1.11825865965211","0.191984886262486"
"Ndst1","1","1","20","6","0.669499777966712","-4.68937304988582","0.680945334905644","0.145210314398473"
"Mmut","1","1","24","6","1.13620012779566","-5.76841970834096","0.484820419260885","0.0840473550424649"
"Macir","0.611111111111111","1","20","0","0.810006899035622","-6.9891349844028","0.690249410010452","0.0987603489631889"
"Mfsd1","0.611111111111111","1","24","10","1.26317455337042","-4.87378500967759","1.14430198044361","0.23478712708325"
"Med30","0.611111111111111","1","24","18","0.222510261524702","0.269833305313385","0.0492025265559353","0.0492025265559353"
"Nit2","1","1","20","0","1.2326447033305","-6.75691248802722","0.558986451795246","0.0827280881298569"
"Ptcd2","1","1","24","6","0.768055963592592","-3.95063436444537","0.322283932121854","0.081577767616847"
"Drg2","1","1","20","18","1.36426152877284","-5.18691018684914","0.970351768303525","0.187077033021267"
"Rc3h2","0.183333333333333","0.839847417840376","20","0","2.36492609160811","-4.48797473876596","2.42977173105614","0.541396035514284"
"Rnf138","1","1","20","18","0.304686586377859","-3.39742837724198","0.161896024601546","0.0476525202668062"
"Bltp1","0.611111111111111","1","20","8","1.20343715860035","-5.70326162972067","0.995241948437844","0.174503996669462"
"Utp23","0.611111111111111","1","20","18","0.61005360033521","-1.73040587158144","0.556859383726941","0.321808538026988"
"Atp8b1","1","1","20","10","1.88614518199179","-4.77442625839973","0.950061202588756","0.198989606534879"
"Dynlt3","1","1","24","6","0.555158981780415","-4.30523114516882","0.122877279260066","0.0285413895599902"
"Mtnd5","1","1","20","4","0.558503911644509","-6.61622991799826","0.422597656403408","0.0638728795161437"
"Pxmp2","1","1","20","4","2.37608799820201","-3.15222261983278","2.08128549782012","0.660259679860596"
"Baat","1","1","20","0","0.69630298433317","-5.52402777413787","0.484347995997105","0.0876802246115962"
"Pex11g","1","1","20","8","0.197563756669292","-2.30841008263664","0.104080582520431","0.0450875619125484"
"Aig1","1","1","24","6","1.5835372432313","-6.13508556074965","0.226094931790369","0.0368527756543207"
"Pld3","0.611111111111111","1","20","14","1.69166540470216","-4.67165263963616","1.90736257463594","0.408284331427623"
"Snx14","1","1","20","18","1.15298290136888","-3.71447253749051","0.729273548919633","0.196333003288895"
"Mpc1","0.611111111111111","1","20","6","2.10016374181453","-4.12654033416046","1.90024254897902","0.460492905703203"
"Fam241a","0.611111111111111","1","24","10","1.67667491407931","-2.49814224266916","1.52700705253665","0.61125704791938"
"Trabd","1","1","20","10","0.903115142595219","-2.59925691409843","0.36941594153736","0.142123673705988"
"Foxq1","0.183333333333333","0.839847417840376","20","16","1.52957587461581","-6.07438586733796","1.99068589776011","0.327718051048427"
"Slc11a1","0.0305555555555556","0.606912637828668","20","16","0.199166214043019","-2.8650040079282","0.432951814975382","0.151117350543766"
"Rnf26","1","1","20","18","0.544165909207152","-3.69937914674133","0.423441606451758","0.114462884082794"
"Brf1","1","1","20","18","1.75231210473033","-5.26487857683291","1.54996281797091","0.294396688423399"
"Trpv2","1","1","20","2","1.74471395540452","-5.22240508813057","1.14887908878938","0.219990420007928"
"Mblac2","0.611111111111111","1","24","18","0.694855663300025","4.15134959810665","0.453495821770598","0.109240576119493"
"Tnfrsf14","1","1","20","6","0.674790206109457","-4.89021722228765","0.539269965466679","0.11027525791879"
"Gpi","1","1","20","8","2.00119049500364","-5.5161791701625","1.1080090869801","0.200865318692587"
"Hdac6","1","1","20","0","2.0748352237551","-5.73606431497756","1.3223476698817","0.230532225105791"
"Serpinb6","0.0305555555555556","0.606912637828668","24","4","0.921336210626252","-5.75890761983249","2.24064236956292","0.389074199045424"
"Mfn2","0.183333333333333","0.839847417840376","20","8","1.11498508796272","-4.75290525215589","1.12389878523215","0.236465640614728"
"Dnajc18","0.611111111111111","1","24","6","1.6159934513512","-6.20196287753642","0.728204971064007","0.117415241826354"
"C5","0.611111111111111","1","20","16","1.15145461584834","-6.09480015259277","1.45016463734621","0.237934731416797"
"Cd151","0.611111111111111","1","24","8","0.410246067787327","-0.821411551648332","0.281221690745264","0.281221690745264"
"Fcgr4","1","1","24","18","0.581659281051065","-2.2364356060732","0.145944701954888","0.0652577259808262"
"Slc26a6","1","1","20","6","1.30456420449677","-6.58764118079717","0.83373349496817","0.126560246996829"
"Polr2f","0.611111111111111","1","24","20","0.211615783607084","0.528928229009362","0.195170761462696","0.195170761462696"
"Cnnm3","1","1","20","12","0.218416553031323","-5.09666802658953","0.150498493900991","0.0295288006038128"
"Phyh","0.611111111111111","1","20","4","0.0191141658956022","-3.68097669193417","0.998920208179661","0.271373684698552"
"Pip4p1","0.183333333333333","0.839847417840376","24","10","1.98012906659481","-4.66110527480113","1.93615367696078","0.415385099201258"
"Mgrn1","1","1","20","8","0.812318903174193","-3.78217982825401","0.428336124037241","0.113251125934691"
"Haao","0.183333333333333","0.839847417840376","24","10","0.958604168391704","-2.07419383044647","0.902172057799734","0.434950699667997"
"Magi3","0.611111111111111","1","24","0","2.03364375845096","-5.21707024008019","1.65109163387394","0.316478705076541"
"Cd3d","1","1","24","0","0.961245758534606","-3.4711841438381","1.80402253391972","0.519713866843436"
"Mcoln1","1","1","20","6","0.870574903598034","-4.24843264462139","0.616305444422606","0.145066544765129"
"Sqstm1","0.183333333333333","0.839847417840376","24","0","0.0764194920421843","-3.23406409065676","0.132922595832195","0.0411007921012479"
"Stx2","1","1","20","16","0.684880497129382","-5.27159658678048","0.739880834880612","0.140352324518914"
"Inpp5k","1","1","20","8","0.664907287246052","-4.37278355483418","0.390789557262675","0.0893686029418609"
"Sac3d1","1","1","20","16","2.69205934589922","-5.5249993732461","2.86878368052637","0.519236924155681"
"Ccdc51","0.0305555555555556","0.606912637828668","20","8","1.18029033280992","-3.64887517661465","1.30948126802141","0.358872585287042"
"Tnrc6a","0.611111111111111","1","20","10","0.808660440126646","-3.11906014785651","1.20459565793562","0.3862046901415"
"Oasl2","0.611111111111111","1","20","16","0.562560517229534","-3.35806114548032","0.633679699345175","0.188704038399675"
"Slc1a2","1","1","24","18","0.310326321689537","-5.76285563426751","0.087899012274576","0.0152526833661951"
"Tbrg1","0.183333333333333","0.839847417840376","24","4","0.748630790524168","-2.85756162121302","2.04290591865997","0.714912288678053"
"Spopl","1","1","20","8","1.68956996467919","-5.26847418789918","1.32220209224742","0.250964898961505"
"Suv39h1","1","1","20","16","0.17117678340137","-2.32756587805355","0.282481615265394","0.121363531717359"
"Aars1","0.611111111111111","1","24","6","1.31083094465797","-5.03832096894179","0.691433162655608","0.137234838137125"
"Prdm9","0.183333333333333","0.839847417840376","24","10","0.86681830187541","-5.80432963052581","0.859468287607737","0.148073652310797"
"Slc27a6","1","1","20","10","0.72320701077005","-4.91166404919369","0.610974054329555","0.12439247640112"
"Bad","1","1","24","6","1.03008494556847","-3.71702634210376","0.202787242869692","0.0545563103959384"
"Slc39a13","0.611111111111111","1","20","18","1.36354788806609","-3.50153533636228","1.60009846035927","0.456970530539212"
"Gne","0.183333333333333","0.839847417840376","20","18","2.35794057247481","-6.30026291053014","2.23738639669836","0.355125877835803"
"Pip4k2a","1","1","20","16","1.24944601171006","-6.17129805720527","0.938458179985164","0.152068198827226"
"Synm","1","1","20","14","0.694789952199169","-5.51009791707524","0.143568301541342","0.0260554900660545"
"Cmtm4","1","1","20","8","0.452476754749247","-1.85653138114979","0.318635232648057","0.171629327617785"
"Atn1","0.183333333333333","0.839847417840376","20","18","2.17718272078554","-3.66810437995958","2.66656961992148","0.726961215850369"
"Aptx","1","1","20","16","1.17387167075451","-6.34176364675318","0.874647016195481","0.137918576742178"
"Actr3b","1","1","24","12","0.909703808895898","-7.42078010033926","0.881524177665389","0.118791308426602"
"Mindy1","0.0305555555555556","0.606912637828668","24","2","1.1663155538612","-5.27229823780802","1.03343372595164","0.196012000713619"
"Chad","1","1","24","6","0.714971899981997","-7.27476370116259","0.276733609365332","0.0380402196872879"
"Ctdsp1","0.611111111111111","1","20","6","0.21558842479712","-2.11357490108983","0.273180249197254","0.129250327989982"
"Slc31a2","1","1","24","6","0.336374005362664","-3.75264449761263","0.0746641598622355","0.0198964116930702"
"Cd177","0.611111111111111","1","20","6","0.649876792569144","-6.57614430387156","0.548855243642007","0.083461557149663"
"Arl1","1","1","24","6","0.656943230403971","-1.42987812248445","0.608323790730428","0.425437511886292"
"Wdr24","1","1","20","0","1.55617525268371","-5.01581679700054","1.36099271796357","0.271340197029812"
"Ssbp2","0.611111111111111","1","20","18","1.01416833798888","-6.26718122652879","1.07495392515434","0.171521117117867"
"Trim13","1","1","20","2","0.766502222467544","-6.03568768352069","0.403523913652769","0.0668563276980873"
"Znf532","1","1","24","6","0.102040972574013","-3.70431547790892","0.0269153561186392","0.00726594597008591"
"F11","0.183333333333333","0.839847417840376","24","20","1.13707420493437","-2.75480528383376","1.06088732941196","0.385104288726919"
"Foxj3","0.183333333333333","0.839847417840376","20","18","1.43592612450937","-4.96694833294731","1.51133213807371","0.304277805357583"
"Nfe2l2","0.183333333333333","0.839847417840376","20","16","2.06683359963783","-4.66128547046562","2.63628196234774","0.565569729434401"
"Hibadh","0.0305555555555556","0.606912637828668","20","4","0.201336087543561","-4.27701883815269","0.28592261565539","0.0668509133288936"
"Lgals1","1","1","24","22","0.191434643041987","-3.34893069306544","0.0844452795126879","0.0252155948427201"
"Atraid","1","1","20","6","0.110833078602487","-1.60471889522855","0.238924173168129","0.148888489989458"
"Slc31a1","1","1","20","4","1.07676054625501","-2.58591120126297","1.4822687174833","0.573209442288412"
"Niban1","1","1","20","6","1.15601511598803","-1.58645169939995","1.11365091129804","0.701975932654778"
"Tiam2","0.183333333333333","0.839847417840376","20","2","0.981936570683977","-5.48864362726362","1.25318476486236","0.228323216074266"
"Itga2b","1","1","20","10","1.57480946297202","-4.97690152696995","0.972290125949252","0.195360531181979"
"Trub1","1","1","20","0","1.03744182002326","-6.54913124324405","0.823995241239682","0.12581748794387"
"Galnt7","0.611111111111111","1","24","12","0.294008787292514","-3.83876669155344","0.336076007334831","0.0875479116963034"
"Cd79a","0.611111111111111","1","20","8","2.46277543358439","-2.7743053381279","1.98465744601974","0.715370950249832"
"Nemp2","0.183333333333333","0.839847417840376","24","8","0.934594141400701","-1.86936725816125","0.831999313913102","0.445070015151262"
"Med31","0.0305555555555556","0.606912637828668","24","14","0.0941028526692906","0.762998338339757","0.112596124604112","0.112596124604112"
"Pigx","1","1","20","6","1.01459644856467","-1.98587880107105","0.791297712026704","0.398462238279563"
"C1qc","0.183333333333333","0.839847417840376","24","18","0.46267734507932","-4.24029909134021","0.638789517255389","0.150647278292223"
"Rhot2","0.183333333333333","0.839847417840376","20","14","0.301607819631793","-6.96075966058188","0.729879507302976","0.104856300589749"
"Neil1","1","1","20","16","0.515736168438951","-6.73308736375007","1.10845591657196","0.164628179717334"
"Gpx3","1","1","20","2","1.04848939673009","-6.60527856166349","0.889956945692224","0.134734203468339"
"Tspan15","1","1","20","6","1.15132788762684","-4.27619285628884","1.0861474567912","0.25399870709616"
"Eefsec","0.611111111111111","1","20","4","0.412213088205843","-3.80927940023256","1.20012259578504","0.315052394348332"
"Rora","0.183333333333333","0.839847417840376","20","16","2.58190989499056","-6.70336875300899","3.10767674590606","0.463599252914602"
"Ciart","0.611111111111111","1","24","14","0.85093729687535","-7.04350632322327","1.1643794012992","0.165312466244277"
"Ighg1","1","1","20","12","0.819277002678165","-3.82246516158106","0.267975068995467","0.0701053005502413"
"Coa3","1","1","24","6","1.15793092370077","-2.80625980930952","0.562502348410999","0.200445570486719"
"Sec24a","1","1","24","22","1.02690896284169","-5.13794417453609","1.05418320511102","0.20517607223831"
"Dyrk1b","1","1","20","16","0.543974231492433","-5.97460482311537","0.722427356085731","0.120916341326995"
"Cdc37","1","1","20","2","0.797380587809383","-4.03584391407501","0.396271656587866","0.0981880531122296"
"Apoc3","1","1","20","6","1.5382968722002","-3.62820925233888","1.56382131769782","0.431017399751607"
"Mat2a","1","1","20","18","0.456023150554605","-5.91063922165475","0.319717572326711","0.054091877432709"
"Igkv12-41","0.611111111111111","1","20","12","0.99802068665925","-4.05955136310961","1.25484101672579","0.309108299042332"
"Klrb1c","0.0305555555555556","0.606912637828668","24","10","1.20993793865838","-5.91951157283888","1.17854537256562","0.199095036484642"
"Ahsg","0.183333333333333","0.839847417840376","20","0","1.91522910825586","-6.59987812844883","1.62890974399276","0.246809064090339"
"Manba","1","1","20","4","0.785021606289795","-5.16035172411325","0.0218539029311449","0.00423496383570643"
"Slc12a4","0.611111111111111","1","20","6","0.679825151873838","-5.54467781449578","0.630218962560971","0.11366196263259"
"Arrb2","1","1","20","16","0.380144695687653","-5.60601883695851","0.359656672452272","0.0641554520083275"
"Reep1","1","1","20","2","1.08055819229676","-6.46092575398142","0.193105579968663","0.0298882214904985"
"Rab20","1","1","20","6","1.01943708482044","-3.90858112384821","1.12229865537866","0.287137101627738"
"Pex1","1","1","20","16","0.375645867897015","-5.77920287253827","0.503471119772011","0.0871177445879975"
"Adrm1","1","1","20","0","0.811723204201587","-6.34752317390334","0.721482829573088","0.113663677911304"
"Dock1","1","1","20","0","0.734830186287528","-6.74514331222334","0.658842226889818","0.0976765350108847"
"Sidt2","1","1","20","6","1.29859298069545","-6.08361827071788","0.855652292047995","0.14064858345345"
"Hmg20b","0.183333333333333","0.839847417840376","20","18","1.04466667389558","-2.90304480636845","0.848899783036487","0.292417044743589"
"Cnot2","0.611111111111111","1","20","18","1.49490130494769","-6.54243858245536","1.32750887710188","0.202907350274837"
"Eaf1","0.183333333333333","0.839847417840376","24","20","1.12595812308952","-4.26908788133727","1.13802439964532","0.266573195792082"
"Tma7","1","1","24","6","0.316952727313665","-1.43062204027556","0.104913385086003","0.0733341037202219"
"Emb","0.0305555555555556","0.606912637828668","24","4","1.48352226770641","-6.05304535218008","1.7083903045699","0.282236495048661"
"Dpys","0.0305555555555556","0.606912637828668","24","2","0.28996655699715","-1.97484358097766","0.858671528909912","0.434804830712122"
"Tpx2","1","1","20","4","1.00018833806812","-6.98081030556914","0.688150006232137","0.0985773822966003"
"Npm3","1","1","24","0","0.311033691656229","-0.328968681816912","0.420608727961769","0.420608727961769"
"Rftn1","1","1","24","6","0.760689751140988","-6.75098848388782","0.597282042961621","0.0884732723788698"
"Stxbp5","1","1","20","4","1.51747060803206","-4.84487789332035","2.16261300181795","0.446371002414643"
"Rnf130","1","1","24","10","0.798205029052475","-4.33425987274393","1.02260873887083","0.235936184930101"
"Nme3","0.611111111111111","1","24","6","1.5908329214144","-4.10584697003789","0.499734943149943","0.121712997780171"
"Gatm","0.611111111111111","1","20","18","0.238209561514901","-6.06707790026004","0.302839833542732","0.0499152703362771"
"Dedd2","0.183333333333333","0.839847417840376","20","14","0.956103787986826","-5.20168609888831","1.97032738427317","0.378786290986353"
"Flt1","0.183333333333333","0.839847417840376","24","12","0.327155200933966","-5.91076069587406","0.350321959340488","0.0592685066044082"
"S1pr1","0.0305555555555556","0.606912637828668","20","6","1.52080672263638","-4.28828326096459","1.68150542091218","0.392116219611375"
"Gemin6","0.611111111111111","1","20","16","2.2319170743814","-5.16876045078799","2.54565757448301","0.492508329360653"
"Ar","1","1","20","0","0.577406102410905","-6.50805976952969","0.349846033860612","0.0537558114476097"
"Tagln2","1","1","20","8","0.848482118244037","-5.99614116118791","0.271664350380931","0.0453065301629942"
"Fxyd1","1","1","20","8","0.32494149924851","1.8775891271882","0.192493047101119","0.102521389964262"
"Vti1b","0.611111111111111","1","24","14","0.191054890188552","-0.681066902694103","0.278442862502522","0.278442862502522"
"Stxbp1","0.183333333333333","0.839847417840376","20","14","0.476023742730949","-5.99784065490747","1.0017697067042","0.167021727375259"
"Pde4c","1","1","24","18","0.306370566730886","-6.69736952200115","0.159101216893461","0.0237557770063017"
"Hirip3","1","1","20","2","0.358655791251567","-1.57432654110224","0.251181144978653","0.159548313784249"
"Timm8b","1","1","20","14","0.722907182912553","-2.62897477526311","0.20222715737411","0.0769224411268349"
"Fam114a2","1","1","20","4","0.645931486884601","-6.38351783098321","0.602445303286001","0.0943751265739332"
"Mrpl4","0.183333333333333","0.839847417840376","20","4","0.954283518547259","-4.24189433584708","1.19485144685704","0.281678738850159"
"Clec1a","1","1","20","18","0.514428939632902","-3.51027793764706","0.425113881538324","0.121105476286951"
"Mrpl9","0.611111111111111","1","24","0","0.393003370423952","-4.00200588621833","0.40480428010255","0.10115034600438"
"Slirp","1","1","20","0","1.22652706842671","-5.64253577033889","0.738110847462496","0.130811903992266"
"Chmp2a","0.611111111111111","1","24","16","0.991964375064247","-3.90270093303887","2.21162305315796","0.566690374462248"
"Glipr2","1","1","20","10","0.43719021851628","-2.80917779935365","0.201506936630871","0.0717316421471204"
"Rmnd5a","1","1","20","0","1.71988277996938","-7.23894499252454","0.746057669629309","0.103061657520501"
"Prnp","1","1","20","18","1.27777870457617","-7.05579168930911","0.928055208495515","0.131530981831805"
"Ints15","0.183333333333333","0.839847417840376","20","14","1.52561965880819","-2.56301021136305","1.49308682603249","0.582552039556035"
"Ndufa11","1","1","20","2","0.972179573316236","-1.814547098634","0.297818325451203","0.16412818695938"
"Abcb8","1","1","20","2","0.339111262051813","-3.69306935938301","0.263924499111115","0.0714648097362591"
"Antxr2","0.611111111111111","1","20","4","0.925768755598994","-5.73010916558287","1.68074296369092","0.293317791183819"
"Eva1a","0.611111111111111","1","20","8","0.334025932920938","-0.308229834653666","0.315824319875592","0.315824319875592"
"Gata4","0.611111111111111","1","24","10","1.55893500000252","-6.69874544636374","1.50601474548667","0.224820417128132"
"Osbpl5","1","1","20","8","0.986758117320632","-5.74727270747161","0.663525927747525","0.115450573083982"
"Nsmf","0.611111111111111","1","20","0","2.38213462876646","-5.05718766178481","1.9162466200626","0.378915466108352"
"Gsta4","1","1","24","6","1.14663308740109","-5.1933084115647","0.728841481560493","0.140342422171091"
"Metap2","1","1","20","6","0.701193627098252","-2.1657915920909","0.488573098722961","0.225586386292728"
"Chmp6","1","1","24","18","0.953595097529321","-3.08764254189069","0.44788924577051","0.145058645777127"
"Maf","0.183333333333333","0.839847417840376","20","2","1.18740840889055","-6.00689874111004","1.92662565939497","0.320735498038202"
"Pik3r4","1","1","20","18","1.44707552644459","-4.70480951959844","1.08609334005974","0.230847462694395"
"Clic4","1","1","20","18","0.773621844717605","-3.69400994138","0.568882948765059","0.154001466642653"
"Wdr37","1","1","24","6","0.437350452672308","-6.83112595267117","0.609608416174247","0.0892398149877287"
"Tmem129","0.611111111111111","1","20","2","0.38028069425824","-1.98870562596885","0.712095468312537","0.358069821402362"
"Sult1d1","1","1","20","0","2.5978422446642","-6.35852701959954","2.07529868774951","0.326380415047794"
"Unc93b1","0.611111111111111","1","24","14","0.242854126076139","-1.17185741839388","0.315251683256045","0.269018805793046"
"Arhgap21","1","1","20","8","0.742475818295933","-5.35715928784182","0.0157031506376441","0.00293124579537568"
"Tmem59","0.611111111111111","1","24","10","0.646932864138184","-4.08602843776873","0.615144859129929","0.150548354838627"
"Znfx1","0.611111111111111","1","20","12","0.761805720979873","-6.31647184426704","0.954939236400686","0.151182378382231"
"Nek6","1","1","20","18","2.52640427243111","-6.44053694469561","1.79114480978778","0.278104888640218"
"Ssbp3","0.183333333333333","0.839847417840376","20","18","0.659395430392664","-2.4831041401566","0.876384575632595","0.352939114175584"
"Ndufb6","1","1","20","6","0.129364461090496","-0.495757825968544","0.199157231510717","0.199157231510717"
"Rbp4","1","1","20","14","1.44787789981535","-5.55715369907534","1.24640415824192","0.224288228423358"
"Slc38a2","1","1","20","0","1.62650862938858","-6.61396550994862","1.40011556195248","0.211690786691652"
"Tfdp2","1","1","20","0","0.647762011184993","-5.57892437764501","0.357375503866791","0.0640581373174388"
"Znf622","1","1","24","6","0.633717001066196","-6.24772460786621","0.876932831096686","0.140360352950349"
"C1d","1","1","20","8","0.0890821045484391","2.43818365842982","0.067856516925411","0.027830765205403"
"Mpc2","0.183333333333333","0.839847417840376","20","6","1.19271703474045","-2.29786761944441","0.985970831290451","0.429080780349238"
"Sp4","0.0305555555555556","0.606912637828668","24","8","1.11690203793761","-7.08565388212225","1.53722182023627","0.216948477276716"
"Cdv3","0.611111111111111","1","20","18","2.09761389214991","-6.87558761647845","1.84635440229882","0.268537688018656"
"Prkag1","0.611111111111111","1","20","0","1.09612218312323","-3.60235577806609","0.969589517278398","0.26915429152834"
"Mapre3","1","1","20","0","1.0041869624902","-7.36435586861963","0.611681805974209","0.0830597837593178"
"Psma7","0.183333333333333","0.839847417840376","20","4","0.360285820832334","-1.0468709782065","0.541447137111012","0.517205222403454"
"Pepd","1","1","20","18","1.71889609735841","-6.56046627894692","0.848321389146224","0.129308093826891"
"Cd47","1","1","20","18","0.419268402201381","1.03370510628369","0.223315275945192","0.216033832654693"
"Adgrg3","0.611111111111111","1","24","6","1.10888363301278","-4.99716557959922","1.03876176669406","0.207870191641193"
"Gnpat","0.611111111111111","1","24","6","0.777124434557861","-5.93243378121973","0.363018269697796","0.0611921317768435"
"Dsg1b","1","1","24","6","2.20163012518695","-3.25119019667528","1.31976495506752","0.405932866190705"
"Capns1","0.611111111111111","1","24","2","1.34967927327938","-5.2804603188269","1.04168128471647","0.197270923711418"
"Itga4","1","1","24","0","0.604531963056328","-7.18190185064673","0.567858018387897","0.0790679168550265"
"Snrk","1","1","24","12","0.6480992797601","-6.87902744678585","0.540230361209908","0.0785329562047793"
"Bst1","1","1","24","6","2.50579955147374","-6.30809688458764","1.12252711568126","0.177950202132102"
"Dus1l","1","1","20","0","1.66022276333464","-6.67122264279619","0.947663541464815","0.142052453081915"
"Wasl","1","1","20","0","0.688857755215305","-1.83460463956512","0.535425557238771","0.291847924992542"
"Unknown_24","0.183333333333333","0.839847417840376","20","6","1.71692873772744","-6.07989054956241","2.06015178561132","0.338846854037463"
"Ctsf","1","1","20","4","0.63524853929998","-2.74590425239423","0.393052856756203","0.143141501169784"
"Huwe1","0.611111111111111","1","24","10","0.503655363452057","-6.02038555960496","0.319585564806117","0.053083903288594"
"Gsk3a","1","1","20","4","1.07291037118391","-5.09721351854179","0.0760812301641629","0.0149260433935928"
"Mtnd4","0.183333333333333","0.839847417840376","20","0","1.47685175055427","-4.19418437519358","1.52822571830813","0.364367796357927"
"Rfx7","0.183333333333333","0.839847417840376","20","18","1.07679605837268","-6.63367366053363","1.11540583916759","0.168143007366127"
"Cops7a","1","1","20","0","1.60414624917081","-5.14620602556762","0.746540842387022","0.145066256321263"
"Dnajc22","1","1","20","16","1.68282011140243","-4.66604351360839","1.11140636753057","0.238190313547051"
"Cbx7","0.183333333333333","0.839847417840376","24","22","0.70631940558698","-1.52673180282268","0.954348993200326","0.625092757900168"
"Rhbdd3","0.611111111111111","1","24","8","0.405523074311793","-3.8252313552184","0.646649754514407","0.169048534445438"
"Egr1","0.611111111111111","1","20","4","0.72494061800994","-5.72262382129989","2.33995270855553","0.408895077087909"
"Ttc17","0.611111111111111","1","24","14","0.392803771786942","-5.19345637573926","0.379317832796152","0.073037646868105"
"Arhgef10l","0.183333333333333","0.839847417840376","20","16","0.706979523209027","-5.49974450437356","0.88407415010942","0.160748221923105"
"Mrpl15","0.183333333333333","0.839847417840376","24","18","0.221175430078707","-2.28452376450526","1.03491814875993","0.453012643089773"
"Gpm6a","1","1","24","10","0.942658435292122","-6.01125414466772","0.361284237537185","0.0601013081201469"
"Capn2","0.183333333333333","0.839847417840376","24","8","0.613281097421605","-7.00576160045816","0.59925373462172","0.0855372718624239"
"Tmem176b","0.611111111111111","1","20","8","2.74208752144727","-6.58795886040745","2.17283656790416","0.329819389274356"
"Kcnj8","0.0305555555555556","0.606912637828668","20","10","1.11519290617576","-4.03189026381533","1.3583750272576","0.336907737655583"
"Clta","1","1","24","0","1.45142997260005","-3.02757396366679","1.44046014823149","0.475780332873158"
"Gabra3","1","1","20","10","0.737615305902334","-6.72791007714845","0.515186909304347","0.0765745831018454"
"Palmd","0.611111111111111","1","20","0","2.63731316346738","-3.61499305219727","1.64598746086732","0.455322441039509"
"Nagpa","0.611111111111111","1","20","6","0.210260388225999","-4.60775356138386","0.265339045403413","0.0575853378156194"
"Cenpi","1","1","20","18","1.44610145923748","-6.23201135791507","1.21658977215429","0.195216231531596"
"Tmem161a","1","1","24","10","0.239117889724728","-0.898772406347699","0.401587637913322","0.401587637913322"
"Tmc8","1","1","20","6","0.668273404093794","-6.20176032257081","0.636268081202492","0.102594755054762"
