BH.Q	ADJ.P	PER	LAG	AMP
Aldh8a1	1	1	22.1818181818182	NA	0.141140988027855
Mlec	1	1	22.1818181818182	NA	0.140996075212968
Zc3hav1	1	1	22.1818181818182	NA	0.140909682177414
Arid4b	1	1	22.1818181818182	NA	0.140719473422887
Slc25a13	1	1	22.1818181818182	NA	0.140701881626621
Kmt2d	1	1	22.1818181818182	NA	0.140310953842247
Tmem183	1	1	22.1818181818182	NA	0.140295332958131
Amotl1	1	1	22.1818181818182	NA	0.140144104994562
Zfhx4	1	1	22.1818181818182	NA	0.139780184113308
Cstf1	1	1	22.1818181818182	NA	0.139645060576607
Abat	1	1	22.1818181818182	NA	0.139294532456695
Slc7a5	1	1	22.1818181818182	NA	0.139053922883432
Khsrp	1	1	22.1818181818182	NA	0.138868394036985
Nip7	1	1	22.1818181818182	NA	0.138820775183013
Aspdh	1	1	22.1818181818182	NA	0.138741992704891
Yeats2	1	1	22.1818181818182	NA	0.13869593290308
Dhrs7b	1	1	22.1818181818182	NA	0.138627154594887
Zscan20	1	1	22.1818181818182	NA	0.138610551030482
Tlr9	1	1	22.1818181818182	NA	0.138132470265819
Rab3a	1	1	22.1818181818182	NA	0.138040970167552
Klhl7	1	1	22.1818181818182	NA	0.13773429005954
Fgg	1	1	22.1818181818182	NA	0.137518114600039
Adarb1	1	1	22.1818181818182	NA	0.137479559039909
Nup54	1	1	22.1818181818182	NA	0.137422979866353
Pmpcb	1	1	22.1818181818182	NA	0.137207743196178
Gatad2a	1	1	22.1818181818182	NA	0.137168929528525
Igtp	1	1	22.1818181818182	NA	0.136935637856959
Ilf2	1	1	22.1818181818182	NA	0.13692184479527
Ezh1	1	1	22.1818181818182	NA	0.136898244434434
Plpp3	1	1	22.1818181818182	NA	0.136762994288195
Fkbp2	1	1	22.1818181818182	NA	0.136717799098544
Emilin1	1	1	22.1818181818182	NA	0.136611277750153
Itgb1	1	1	22.1818181818182	NA	0.136321563458533
Ptpn2	1	1	22.1818181818182	NA	0.136122303406736
Mtarc1	1	1	22.1818181818182	NA	0.136001560261
Ss18l2	1	1	22.1818181818182	NA	0.136001241299716
Fah	1	1	22.1818181818182	NA	0.135673760531224
Nhp2	1	1	22.1818181818182	NA	0.135658357529072
Ugt3a2	1	1	22.1818181818182	NA	0.135368712631598
Tfpt	1	1	22.1818181818182	NA	0.135127690377698
Rab14	1	1	22.1818181818182	NA	0.13512426016703
Rnf121	1	1	22.1818181818182	NA	0.134976953573876
Cherp	1	1	22.1818181818182	NA	0.134826888722134
Rbm39	1	1	22.1818181818182	NA	0.134692152977328
Rrp15	1	1	22.1818181818182	NA	0.134533229200428
Nudc	1	1	22.1818181818182	NA	0.134418564296853
Qprt	1	1	22.1818181818182	NA	0.134367702973148
Ptprg	1	1	22.1818181818182	NA	0.134130435269862
Nsmce1	1	1	22.1818181818182	NA	0.13412094693945
Stag2	1	1	22.1818181818182	NA	0.133954570585803
Nt5e	1	1	22.1818181818182	NA	0.133923339177889
Sdf2	1	1	22.1818181818182	NA	0.133287161398803
Nherf2	1	1	22.1818181818182	NA	0.133122801270799
Gtf2h2	1	1	22.1818181818182	NA	0.133076253054063
Unknown_27	1	1	22.1818181818182	NA	0.133076072834184
Tln2	1	1	22.1818181818182	NA	0.132938013360813
Mov10	1	1	22.1818181818182	NA	0.132799446621788
Gpx4	1	1	22.1818181818182	NA	0.132659944953433
Pomt2	1	1	22.1818181818182	NA	0.132245829155145
Rbm47	1	1	22.1818181818182	NA	0.132232201675212
Calcrl	1	1	22.1818181818182	NA	0.132214959719123
Rpp30	1	1	22.1818181818182	NA	0.132202575849223
Gsr	1	1	22.1818181818182	NA	0.132105616233452
Uqcc2	1	1	22.1818181818182	NA	0.132087623360721
Ddx46	1	1	22.1818181818182	NA	0.132049539282954
H2-K1	1	1	22.1818181818182	NA	0.131633765798737
Ubr2	1	1	22.1818181818182	NA	0.131361906028425
Aatf	1	1	22.1818181818182	NA	0.130834598122926
Gnmt	1	1	22.1818181818182	NA	0.130615924438482
Mki67	1	1	22.1818181818182	NA	0.13060932556661
Zc3h13	1	1	22.1818181818182	NA	0.130098721545403
Slc25a3	1	1	22.1818181818182	NA	0.130053513089509
Prkag1	1	1	22.1818181818182	NA	0.129628857727304
Isy1	1	1	22.1818181818182	NA	0.129496098961116
Dennd2d	1	1	22.1818181818182	NA	0.129318774011052
Taf7	1	1	22.1818181818182	NA	0.12928824955145
Pced1b	1	1	22.1818181818182	NA	0.129238922400085
Plpp6	1	1	22.1818181818182	NA	0.129203309408279
Zmat5	1	1	22.1818181818182	NA	0.129159727772185
Ugp2	1	1	22.1818181818182	NA	0.129053140204457
Pum1	1	1	22.1818181818182	NA	0.128807297610758
Atp5f1c	1	1	22.1818181818182	NA	0.128550584917637
Jak1	1	1	22.1818181818182	NA	0.128510361476049
Thoc6	1	1	22.1818181818182	NA	0.128501602474755
Creld1	1	1	22.1818181818182	NA	0.128482088275366
Tma16	1	1	22.1818181818182	NA	0.128250035401617
C1qc	1	1	22.1818181818182	NA	0.127906378966456
Slc30a1	1	1	22.1818181818182	NA	0.127735195301076
Puf60	1	1	22.1818181818182	NA	0.127633963060283
Ephx1	1	1	22.1818181818182	NA	0.127605634133423
Polr3b	1	1	22.1818181818182	NA	0.127391016894094
Ugt2b17	1	1	22.1818181818182	NA	0.127232343224605
Mtco1	1	1	22.1818181818182	NA	0.127022025219525
Lbr	1	1	22.1818181818182	NA	0.126950400047735
Yars2	1	1	22.1818181818182	NA	0.126865476984123
Ldha	1	1	22.1818181818182	NA	0.126820285095832
Ribc1	1	1	22.1818181818182	NA	0.126649533239281
Pml	1	1	22.1818181818182	NA	0.126584700977149
Ptdss2	1	1	22.1818181818182	NA	0.126418755654852
Rps7	1	1	22.1818181818182	NA	0.126286455993922
Usf2	1	1	22.1818181818182	NA	0.126183387478141
Paqr9	1	1	22.1818181818182	NA	0.126057977527024
Slc22a27	1	1	22.1818181818182	NA	0.125910940681303
Lyve1	1	1	22.1818181818182	NA	0.125764437875263
Ube2j2	1	1	22.1818181818182	NA	0.125763910998959
Emc4	1	1	22.1818181818182	NA	0.125743732298872
Fam3c	1	1	22.1818181818182	NA	0.125532031366038
Psmd7	1	1	22.1818181818182	NA	0.125344749686206
Etfa	1	1	22.1818181818182	NA	0.125250419900585
Ccdc12	1	1	22.1818181818182	NA	0.12501073955505
Srfbp1	1	1	22.1818181818182	NA	0.124845515757529
Dhrs7	1	1	22.1818181818182	NA	0.124809306487973
Aox3	1	1	22.1818181818182	NA	0.124615609089416
H2-Q7	1	1	22.1818181818182	NA	0.124488862095777
Atp13a1	1	1	22.1818181818182	NA	0.124155692832637
Enpep	1	1	22.1818181818182	NA	0.124100882582814
Kif16b	1	1	22.1818181818182	NA	0.123511516718654
Selenok	1	1	22.1818181818182	NA	0.123487213323871
Slc2a3	1	1	22.1818181818182	NA	0.122858681229663
Dhrsx	1	1	22.1818181818182	NA	0.122830983806496
Rpusd3	1	1	22.1818181818182	NA	0.122715749960467
Anapc4	1	1	22.1818181818182	NA	0.122674800036291
Brd8	1	1	22.1818181818182	NA	0.122606418083413
Cyb5b	1	1	22.1818181818182	NA	0.122381169195919
Cyp17a1	1	1	22.1818181818182	NA	0.122379985883247
Dpp3	1	1	22.1818181818182	NA	0.122364666513421
Chchd3	1	1	22.1818181818182	NA	0.122334482418596
Trir	1	1	22.1818181818182	NA	0.122313221645831
Cmas	1	1	22.1818181818182	NA	0.121947611105566
Fcgr4	1	1	22.1818181818182	NA	0.121820344735686
Nelfe	1	1	22.1818181818182	NA	0.121790441351071
Elmo2	1	1	22.1818181818182	NA	0.121775677878923
Gpat4	1	1	22.1818181818182	NA	0.12157868450896
Fads2	1	1	22.1818181818182	NA	0.121199470237982
Alyref2	1	1	22.1818181818182	NA	0.121050527297684
Ptgis	1	1	22.1818181818182	NA	0.121032836254349
Nsun4	1	1	22.1818181818182	NA	0.120784623517435
Cox7c	1	1	22.1818181818182	NA	0.120619121792455
Cnbp	1	1	22.1818181818182	NA	0.1204730458568
Snrnp200	1	1	22.1818181818182	NA	0.120408507883386
Tmem109	1	1	22.1818181818182	NA	0.120382114393563
Stxbp2	1	1	22.1818181818182	NA	0.120368924825805
Rtf1	1	1	22.1818181818182	NA	0.120356716924783
Nme2	1	1	22.1818181818182	NA	0.120325005512089
Cdc23	1	1	22.1818181818182	NA	0.11976806477
Mdm1	1	1	22.1818181818182	NA	0.11973390776722
Ppwd1	1	1	22.1818181818182	NA	0.119550268502323
Pex13	1	1	22.1818181818182	NA	0.119483544541447
Fam76a	1	1	22.1818181818182	NA	0.119408168491723
Gtf3c4	1	1	22.1818181818182	NA	0.119396950947016
Lin7c	1	1	22.1818181818182	NA	0.119285306110172
Sft2d2	1	1	22.1818181818182	NA	0.118816489641636
Adam10	1	1	22.1818181818182	NA	0.118689256702964
Atp1b3	1	1	22.1818181818182	NA	0.118615433892846
Cstf3	1	1	22.1818181818182	NA	0.11860261978299
Sacm1l	1	1	22.1818181818182	NA	0.118528416644929
Kmt5a	1	1	22.1818181818182	NA	0.118263993884127
Plxna1	1	1	22.1818181818182	NA	0.11826062339778
Polr2k	1	1	22.1818181818182	NA	0.118038166706153
Hsph1	1	1	22.1818181818182	NA	0.117838934832187
Rap1b	1	1	22.1818181818182	NA	0.117799737997694
Cyb5r1	1	1	22.1818181818182	NA	0.117652602247113
Abcc9	1	1	22.1818181818182	NA	0.116885365898352
Tlcd1	1	1	22.1818181818182	NA	0.116822385039129
Krt16	1	1	22.1818181818182	NA	0.11679965407182
Ndufa8	1	1	22.1818181818182	NA	0.11662200240592
Wwp2	1	1	22.1818181818182	NA	0.116584216794735
Ring1	1	1	22.1818181818182	NA	0.116378370174797
Pm20d1	1	1	22.1818181818182	NA	0.116296534004624
Ap2m1	1	1	22.1818181818182	NA	0.116157500462582
Fabp1	1	1	22.1818181818182	NA	0.116004880504134
Adgre1	1	1	22.1818181818182	NA	0.115783433550828
Polr2e	1	1	22.1818181818182	NA	0.115783032209426
Hnrnpk	1	1	22.1818181818182	NA	0.115723465200652
Lap3	1	1	22.1818181818182	NA	0.115672015761483
Slc23a1	1	1	22.1818181818182	NA	0.115525201788367
Znf24	1	1	22.1818181818182	NA	0.115240895639691
Clptm1	1	1	22.1818181818182	NA	0.114793724180089
Thy1	1	1	22.1818181818182	NA	0.114741183750704
Nktr	1	1	22.1818181818182	NA	0.114656731728975
Pno1	1	1	22.1818181818182	NA	0.114593107140935
Rbm17	1	1	22.1818181818182	NA	0.114588990862528
Kiaa2013	1	1	22.1818181818182	NA	0.114475075649668
Dhx8	1	1	22.1818181818182	NA	0.114466152266058
Naca	1	1	22.1818181818182	NA	0.114291755236116
Parp16	1	1	22.1818181818182	NA	0.114145097595377
Unknown_31	1	1	22.1818181818182	NA	0.114113081182118
Cbx3	1	1	22.1818181818182	NA	0.113986099523674
Ccdc124	1	1	22.1818181818182	NA	0.113898184658009
Agxt2	1	1	22.1818181818182	NA	0.113736452052118
Rpl31	1	1	22.1818181818182	NA	0.113620846610761
Hoga1	1	1	22.1818181818182	NA	0.113539149436853
Yipf5	1	1	22.1818181818182	NA	0.113377002996809
Cldnd1	1	1	22.1818181818182	NA	0.11297324939402
Gpr107	1	1	22.1818181818182	NA	0.112959827823758
Hspa5	1	1	22.1818181818182	NA	0.112949229417472
Ptgs1	1	1	22.1818181818182	NA	0.112745216177298
Zmynd11	1	1	22.1818181818182	NA	0.112693668227115
Rps21	1	1	22.1818181818182	NA	0.112516213538487
Sdha	1	1	22.1818181818182	NA	0.112403571419398
Ncaph2	1	1	22.1818181818182	NA	0.112235707341829
Me1	1	1	22.1818181818182	NA	0.112117966063523
Stim2	1	1	22.1818181818182	NA	0.111711276046947
Cpsf4	1	1	22.1818181818182	NA	0.11162018869046
Alg5	1	1	22.1818181818182	NA	0.11157829017546
Rbak	1	1	22.1818181818182	NA	0.111439451214212
Trappc12	1	1	22.1818181818182	NA	0.111335033667305
Acbd5	1	1	22.1818181818182	NA	0.111310923256978
Gprin3	1	1	22.1818181818182	NA	0.111206907108469
Shroom2	1	1	22.1818181818182	NA	0.111083820513341
Kdsr	1	1	22.1818181818182	NA	0.1110562409732
Cpt1a	1	1	22.1818181818182	NA	0.110892978402059
Adnp2	1	1	22.1818181818182	NA	0.110845784045503
Slc27a6	1	1	22.1818181818182	NA	0.110838961743038
Rcn2	1	1	22.1818181818182	NA	0.110787079235773
Zmym3	1	1	22.1818181818182	NA	0.11066195230545
Polr1h	1	1	22.1818181818182	NA	0.110574981963593
Osbp	1	1	22.1818181818182	NA	0.110530811857729
Abcf1	1	1	22.1818181818182	NA	0.110268962081039
Cox6b1	1	1	22.1818181818182	NA	0.110231574625679
Uqcrh	1	1	22.1818181818182	NA	0.110175416017996
Napb	1	1	22.1818181818182	NA	0.110112604550204
Timm50	1	1	22.1818181818182	NA	0.110014508231136
Rfx3	1	1	22.1818181818182	NA	0.109922692278059
Nfatc1	1	1	22.1818181818182	NA	0.109826544553057
Cdkn1b	1	1	22.1818181818182	NA	0.109786235530321
Cbx8	1	1	22.1818181818182	NA	0.109549183440408
Ddrgk1	1	1	22.1818181818182	NA	0.109537252596609
Cavin2	1	1	22.1818181818182	NA	0.109497419928789
Blvrb	1	1	22.1818181818182	NA	0.109486245377741
Ccdc137	1	1	22.1818181818182	NA	0.109468035533963
Gulo	1	1	22.1818181818182	NA	0.109448798474165
Pdia3	1	1	22.1818181818182	NA	0.109420869410381
Zfr	1	1	22.1818181818182	NA	0.109406184518478
Tmt1b	1	1	22.1818181818182	NA	0.109344981223948
Zfat	1	1	22.1818181818182	NA	0.109150721907358
Dhcr24	1	1	22.1818181818182	NA	0.109030946229339
Rfx1	1	1	22.1818181818182	NA	0.109015062936267
Rbm12b1	1	1	22.1818181818182	NA	0.108916101607131
Coro1b	1	1	22.1818181818182	NA	0.108788953449467
Sec22a	1	1	22.1818181818182	NA	0.108697126069394
Mnat1	1	1	22.1818181818182	NA	0.108369138316804
Rabl3	1	1	22.1818181818182	NA	0.108252045319188
Zbtb41	1	1	22.1818181818182	NA	0.108127804495776
Rnf26	1	1	22.1818181818182	NA	0.107372732641522
Acnat1	1	1	22.1818181818182	NA	0.107279646310212
Rprd1b	1	1	22.1818181818182	NA	0.107263173029118
Mmgt1	1	1	22.1818181818182	NA	0.107092201258354
Gpx3	1	1	22.1818181818182	NA	0.107015815210813
Zc3h11a	1	1	22.1818181818182	NA	0.106839637159465
Fndc3a	1	1	22.1818181818182	NA	0.106766122934124
Myl12b	1	1	22.1818181818182	NA	0.106487537545465
H6pd	1	1	22.1818181818182	NA	0.106480766461542
Riox2	1	1	22.1818181818182	NA	0.106426234436962
Smndc1	1	1	22.1818181818182	NA	0.106370809873045
Cep350	1	1	22.1818181818182	NA	0.106294272837042
Itih1	1	1	22.1818181818182	NA	0.106264486062314
Prpf6	1	1	22.1818181818182	NA	0.105976846090662
Patz1	1	1	22.1818181818182	NA	0.105844677951468
Luc7l	1	1	22.1818181818182	NA	0.105491145659575
Whr1	1	1	22.1818181818182	NA	0.10536224680603
Ttpa	1	1	22.1818181818182	NA	0.105203972642224
Snap23	1	1	22.1818181818182	NA	0.105131982496467
Top2a	1	1	22.1818181818182	NA	0.105066347700716
Pitpnb	1	1	22.1818181818182	NA	0.104779420467774
Irf2	1	1	22.1818181818182	NA	0.104715887254636
Rps17	1	1	22.1818181818182	NA	0.104297865804507
Mbip	1	1	22.1818181818182	NA	0.104058841061639
Hmgn3	1	1	22.1818181818182	NA	0.103976352658491
Snx9	1	1	22.1818181818182	NA	0.103857689709874
Hsd17b12	1	1	22.1818181818182	NA	0.103585507889062
Eps8l2	1	1	22.1818181818182	NA	0.103482225364834
Nr2c1	1	1	22.1818181818182	NA	0.103475256024653
Usf1	1	1	22.1818181818182	NA	0.103465634078564
Slc25a15	1	1	22.1818181818182	NA	0.10331404256458
Dock9	1	1	22.1818181818182	NA	0.103204128204514
Ptprk	1	1	22.1818181818182	NA	0.103095128857575
Skic8	1	1	22.1818181818182	NA	0.102948096840484
Atp5mf	1	1	22.1818181818182	NA	0.102934114406668
Cct6a	1	1	22.1818181818182	NA	0.102767422187303
Ddx51	1	1	22.1818181818182	NA	0.102576032904273
Plpp1	1	1	22.1818181818182	NA	0.102500058421002
Thbd	1	1	22.1818181818182	NA	0.102284272860185
Unknown_24	1	1	22.1818181818182	NA	0.102239034719842
Ccdc59	1	1	22.1818181818182	NA	0.102215202305309
Brd7	1	1	22.1818181818182	NA	0.102173179552839
Col6a6	1	1	22.1818181818182	NA	0.101901471550882
Fbxo11	1	1	22.1818181818182	NA	0.101850240182817
Ctsf	1	1	22.1818181818182	NA	0.10181970584834
Trabd	1	1	22.1818181818182	NA	0.101790484138714
Nos1ap	1	1	22.1818181818182	NA	0.101474919128362
Stx7	1	1	22.1818181818182	NA	0.101471815147442
Uaca	1	1	22.1818181818182	NA	0.10138075519642
Xpo4	1	1	22.1818181818182	NA	0.101294785921148
Zc3h14	1	1	22.1818181818182	NA	0.101268390939641
Bin3	1	1	22.1818181818182	NA	0.100882999177577
Zmym5	1	1	22.1818181818182	NA	0.10071661612895
Hdac2	1	1	22.1818181818182	NA	0.100641839952717
Cactin	1	1	22.1818181818182	NA	0.100536064998582
Arl6ip6	1	1	22.1818181818182	NA	0.100464915479477
Znf436	1	1	22.1818181818182	NA	0.100303247595937
Tra2b	1	1	22.1818181818182	NA	0.100280551368497
Ruvbl1	1	1	22.1818181818182	NA	0.100274766374746
Paf1	1	1	22.1818181818182	NA	0.100270801434776
Nagpa	1	1	22.1818181818182	NA	0.100018746884854
Rps25	1	1	22.1818181818182	NA	0.100014836979037
Pafah2	1	1	22.1818181818182	NA	0.0999681512681476
Cyp8b1	1	1	22.1818181818182	NA	0.0999209965239127
Rrs1	1	1	22.1818181818182	NA	0.0996793304709748
Myh11	1	1	22.1818181818182	NA	0.0996350539012342
Tdrd3	1	1	22.1818181818182	NA	0.0994428196505186
Rap2a	1	1	22.1818181818182	NA	0.0993327647483622
Atp5mg	1	1	22.1818181818182	NA	0.0990972685548268
Zfhx3	1	1	22.1818181818182	NA	0.0990433531541682
Kdm2b	1	1	22.1818181818182	NA	0.0990235319408066
Hnf4g	1	1	22.1818181818182	NA	0.0990198548820085
Ybx3	1	1	22.1818181818182	NA	0.0989453445882522
Csnk1a1	1	1	22.1818181818182	NA	0.0989072692725116
Ranbp2	1	1	22.1818181818182	NA	0.0987910315872386
Atp5f1e	1	1	22.1818181818182	NA	0.0987539086316732
Timm8a1	1	1	22.1818181818182	NA	0.0987330150400789
Glg1	1	1	22.1818181818182	NA	0.0987009645325903
Mtdh	1	1	22.1818181818182	NA	0.0985782839385368
Znf394	1	1	22.1818181818182	NA	0.0983999274293815
Srbd1	1	1	22.1818181818182	NA	0.0983207115501453
Rbpj	1	1	22.1818181818182	NA	0.0981670620631669
Prune1	1	1	22.1818181818182	NA	0.0980093283815374
Ide	1	1	22.1818181818182	NA	0.0978633015630447
Wbp11	1	1	22.1818181818182	NA	0.0978512734182947
Abca9	1	1	22.1818181818182	NA	0.0977422841849661
Snw1	1	1	22.1818181818182	NA	0.0975253355154762
Srd5a1	1	1	22.1818181818182	NA	0.0974879887845491
Mfge8	1	1	22.1818181818182	NA	0.0974838308539351
Ppic	1	1	22.1818181818182	NA	0.0972576671137633
Mmd	1	1	22.1818181818182	NA	0.0971050550231551
Pex16	1	1	22.1818181818182	NA	0.0969460565479687
Nrde2	1	1	22.1818181818182	NA	0.0969074171027761
Eif2s1	1	1	22.1818181818182	NA	0.0968197698314755
Lclat1	1	1	22.1818181818182	NA	0.096776940167378
Kansl1	1	1	22.1818181818182	NA	0.0967339698810898
Acbd3	1	1	22.1818181818182	NA	0.0966295590069356
Thoc1	1	1	22.1818181818182	NA	0.0964381952375151
Mydgf	1	1	22.1818181818182	NA	0.0963040812423897
Kng1	1	1	22.1818181818182	NA	0.0962380355085194
Ddx3y	1	1	22.1818181818182	NA	0.0962372069655899
Erp29	1	1	22.1818181818182	NA	0.0961670068280866
Aldh3b1	1	1	22.1818181818182	NA	0.0960976420981072
Krcc1	1	1	22.1818181818182	NA	0.0959480059739669
Ppp1ca	1	1	22.1818181818182	NA	0.0957802765817338
Galnt7	1	1	22.1818181818182	NA	0.0956464988318664
Jmjd1c	1	1	22.1818181818182	NA	0.0954788335444044
Prdm10	1	1	22.1818181818182	NA	0.0954631822685869
Fam162a	1	1	22.1818181818182	NA	0.0953647322279786
Gle1	1	1	22.1818181818182	NA	0.0951750908146074
Mark2	1	1	22.1818181818182	NA	0.0950224785578193
Gjb1	1	1	22.1818181818182	NA	0.0948394579402562
Parn	1	1	22.1818181818182	NA	0.0948326618088207
Iqgap1	1	1	22.1818181818182	NA	0.094794429341713
Ndufaf3	1	1	22.1818181818182	NA	0.0945734398700021
Tmem209	1	1	22.1818181818182	NA	0.0945651966823449
Nup98	1	1	22.1818181818182	NA	0.0938987091716799
Rab8a	1	1	22.1818181818182	NA	0.0938902440901639
Phc3	1	1	22.1818181818182	NA	0.0938344046731212
Rps9	1	1	22.1818181818182	NA	0.0937469782952903
Xpnpep3	1	1	22.1818181818182	NA	0.0936954207343789
Unknown_13	1	1	22.1818181818182	NA	0.0935072074823026
Cyp27a1	1	1	22.1818181818182	NA	0.0934699813518045
Cdc42bpb	1	1	22.1818181818182	NA	0.0934591951702752
Nol6	1	1	22.1818181818182	NA	0.0933197203841018
Prph	1	1	22.1818181818182	NA	0.0932802357046654
Gtf3c1	1	1	22.1818181818182	NA	0.0930394546471981
Cul1	1	1	22.1818181818182	NA	0.0929044223209767
Lman2	1	1	22.1818181818182	NA	0.092872586359342
Pomgnt2	1	1	22.1818181818182	NA	0.0926014928938143
Ces1e	1	1	22.1818181818182	NA	0.0923071652508663
Gabra3	1	1	22.1818181818182	NA	0.092261030675231
Znf516	1	1	22.1818181818182	NA	0.0921337558540457
Uchl5	1	1	22.1818181818182	NA	0.0921090095525258
Nckap1	1	1	22.1818181818182	NA	0.0918301305497414
Rpl13a	1	1	22.1818181818182	NA	0.0918083753094195
Sypl2	1	1	22.1818181818182	NA	0.0917736378846112
Chd4	1	1	22.1818181818182	NA	0.0916824340401882
Cdc73	1	1	22.1818181818182	NA	0.091648033543478
Hsd17b13	1	1	22.1818181818182	NA	0.0913502541235936
Gdi2	1	1	22.1818181818182	NA	0.0913466588593572
Pklr	1	1	22.1818181818182	NA	0.0913171029256853
Sar1b	1	1	22.1818181818182	NA	0.091289258318956
Cbfa2t2	1	1	22.1818181818182	NA	0.0909167936781468
Htatsf1	1	1	22.1818181818182	NA	0.0908699878173581
Cacna2d1	1	1	22.1818181818182	NA	0.090448156461685
F11	1	1	22.1818181818182	NA	0.0903831847244111
Aldob	1	1	22.1818181818182	NA	0.0902860817796756
Taf8	1	1	22.1818181818182	NA	0.0901963150802004
Comp	1	1	22.1818181818182	NA	0.0898756585796461
Ndc1	1	1	22.1818181818182	NA	0.0897201749040093
Tmem201	1	1	22.1818181818182	NA	0.089690557751004
Idh3a	1	1	22.1818181818182	NA	0.0895076342727341
Pdzd8	1	1	22.1818181818182	NA	0.0893996588774457
Emg1	1	1	22.1818181818182	NA	0.0893824496772639
Lpcat2	1	1	22.1818181818182	NA	0.0893399656470434
Pabpc1	1	1	22.1818181818182	NA	0.089202044419937
Nek7	1	1	22.1818181818182	NA	0.0889926198238084
Zc3h3	1	1	22.1818181818182	NA	0.0888933130302079
Reep5	1	1	22.1818181818182	NA	0.0888905443618644
Bag5	1	1	22.1818181818182	NA	0.0888624014308965
Fubp1	1	1	22.1818181818182	NA	0.0887677916007413
Zmpste24	1	1	22.1818181818182	NA	0.0887312428347716
Parp14	1	1	22.1818181818182	NA	0.0887311238531653
Slc10a1	1	1	22.1818181818182	NA	0.0886660951843159
Ssbp1	1	1	22.1818181818182	NA	0.0880783136121947
Mup20	1	1	22.1818181818182	NA	0.0878450499428507
Zw10	1	1	22.1818181818182	NA	0.087787428375833
Ptbp2	1	1	22.1818181818182	NA	0.0877861738986137
Ccpg1	1	1	22.1818181818182	NA	0.0877369643040047
Znf771	1	1	22.1818181818182	NA	0.0877090558041678
Hnrnpa3	1	1	22.1818181818182	NA	0.087630445236314
H2-Eb1_1	1	1	22.1818181818182	NA	0.0872389743874595
Ppil1	1	1	22.1818181818182	NA	0.0871488845718715
Rp2	1	1	22.1818181818182	NA	0.0868250177091447
Ctr9	1	1	22.1818181818182	NA	0.0867218140329342
Snrpc	1	1	22.1818181818182	NA	0.0866439463744806
Ugdh	1	1	22.1818181818182	NA	0.086306983929986
Triobp	1	1	22.1818181818182	NA	0.0861027402299405
Txn	1	1	22.1818181818182	NA	0.0860354981092046
Gpr89	1	1	22.1818181818182	NA	0.0858768118733375
Ndufb9	1	1	22.1818181818182	NA	0.0857068120634496
Rbm8a	1	1	22.1818181818182	NA	0.0856184927396388
Actr1a	1	1	22.1818181818182	NA	0.0855807235020646
Erbb3	1	1	22.1818181818182	NA	0.0854409702506988
Itgb2	1	1	22.1818181818182	NA	0.0854073302987465
Idh3g	1	1	22.1818181818182	NA	0.0853945150623508
Cyp4f14	1	1	22.1818181818182	NA	0.0853246575695376
Anxa2	1	1	22.1818181818182	NA	0.0852519889891537
Gtf2h5	1	1	22.1818181818182	NA	0.0852300254060536
Cpsf3	1	1	22.1818181818182	NA	0.0852132207179552
Bag2	1	1	22.1818181818182	NA	0.0851085877451453
Cox4i1	1	1	22.1818181818182	NA	0.0850671558007322
Cybb	1	1	22.1818181818182	NA	0.0850611555124932
Caap1	1	1	22.1818181818182	NA	0.0850012358681529
Sec13	1	1	22.1818181818182	NA	0.0849883271110115
Ahcy	1	1	22.1818181818182	NA	0.0848096848690837
Nat8f2	1	1	22.1818181818182	NA	0.0847114838479493
Strn	1	1	22.1818181818182	NA	0.0846079858864094
Ccdc90b	1	1	22.1818181818182	NA	0.0843547177673584
Ktn1	1	1	22.1818181818182	NA	0.0842351948368501
Zbtb44	1	1	22.1818181818182	NA	0.0841761344143035
Mfsd1	1	1	22.1818181818182	NA	0.0841499057108176
Pcf11	1	1	22.1818181818182	NA	0.0841446629151287
Rabgef1	1	1	22.1818181818182	NA	0.0839185936312101
Bud13	1	1	22.1818181818182	NA	0.0837553795320974
Emd	1	1	22.1818181818182	NA	0.0836816596383369
Stx5	1	1	22.1818181818182	NA	0.0834817114145079
Samd1	1	1	22.1818181818182	NA	0.0829413488309239
Neo1	1	1	22.1818181818182	NA	0.0826669602509422
Usp7	1	1	22.1818181818182	NA	0.0825986770332852
Eif3k	1	1	22.1818181818182	NA	0.0825633890133431
Fxr1	1	1	22.1818181818182	NA	0.0825382531374953
Phf8	1	1	22.1818181818182	NA	0.0823274411396142
Pigo	1	1	22.1818181818182	NA	0.0823100380164948
Ca14	1	1	22.1818181818182	NA	0.0822979280251076
Krt42	1	1	22.1818181818182	NA	0.0822072758639889
Ptdss1	1	1	22.1818181818182	NA	0.0820308979032468
Zfp27	1	1	22.1818181818182	NA	0.0819854706422038
Rxra	1	1	22.1818181818182	NA	0.0818056781656517
Nedd1	1	1	22.1818181818182	NA	0.0817999191964734
Znf22	1	1	22.1818181818182	NA	0.0817728993432962
Srp54	1	1	22.1818181818182	NA	0.0817497449077719
Ctsg	1	1	22.1818181818182	NA	0.0814513390494094
Cd34	1	1	22.1818181818182	NA	0.0812518072978067
Atp1a4	1	1	22.1818181818182	NA	0.0812261618651649
Vmp1	1	1	22.1818181818182	NA	0.0810528157958484
Zc3h6	1	1	22.1818181818182	NA	0.0810035491965773
Tpm3	1	1	22.1818181818182	NA	0.0808207951018252
Fkbp8	1	1	22.1818181818182	NA	0.0806946271872288
Ftsj3	1	1	22.1818181818182	NA	0.0805950040360554
