"CT0_1"	"CT0_3"	"CT0_4"	"CT4_1"	"CT4_3"	"CT4_4"	"CT8_1"	"CT8_2"	"CT8_3"	"CT12_1"	"CT12_2"	"CT12_4"	"CT16_1"	"CT16_2"	"CT16_4"	"Perko_1"	"Perko_2"	"Perko_3"
"Ccpg1"	-7.90131337489319	-6.51288416302897	-5.83249701767321	-5.16297405845729	-7.12255139161875	-5.5545123507067	-4.942844663687	-6.1015856117242	-5.27020990414693	-3.39948745763979	-7.47330129230536	-5.59315656488832	-6.37632548101729	-3.35824882861712	-2.9253580343737	-3.83277852764583	-5.3512885088655	-1.81476060772394
"Znf76"	-4.10555067097152	-6.20967952579004	-5.25133594320537	-5.49852587305737	-6.0637029384952	-5.73710766001585	-4.84686406333721	-5.4672172862367	-5.8242159285278	-7.07665675211538	-4.38749200092804	-6.52813630666153	-3.92422520638103	-3.79656998756309	-4.53533537897992	-4.6892391033834	-5.83191543692159	-5.8806663698665
"Plxnb1"	-5.09042677432379	-6.07012595365376	-5.96969017177722	-5.48814716372423	-3.72400904317962	-3.86106966631079	-6.59848589035852	-2.9346215520137	-3.69973322117262	-3.47021181917496	-4.03771463231055	-3.40270514063088	-4.75028699423435	-3.27497830306022	-6.90429200619704	-3.28021989464093	-2.83113780155868	-6.07322151170345
"Lsm3"	4.82558467701716	3.92565101811268	3.81924588591401	4.63153378302009	4.03549846432467	4.16169827970219	5.0897281027633	3.58975346373133	4.59874703241464	4.77060096198799	4.35182692693252	3.49976173731597	4.07631311596474	4.19685336992594	3.79751307189151	4.15219081883219	4.16443887873133	-4.20972398680341
"Tars2"	-1.59608285557787	-1.10193009800327	-3.20352197936056	-5.82168433022873	-2.82047100464538	-1.05904444602241	-4.9207764187474	-7.23453908090023	-5.0337503159553	-6.13782581765072	-0.700369033746959	-1.96690123444167	-2.24148115613087	-2.49554672753142	-2.09247322609857	-0.948824731261755	-1.5901754056018	-3.52653079598431
"Eif3h"	-0.68118097984199	-1.49876694517525	-0.475979090614182	-1.95921395182092	-1.35286504777314	-1.74859464745525	-1.40543948056488	-5.21060903945241	-1.69047285165877	-0.754780413895315	-5.24141841994098	0.110444032917162	-0.0550481699785337	-0.730558000463279	-0.199241783379662	-0.736531249055513	-6.41035540429825	-1.00859917924238
"Cdk5rap2"	-5.53083923783646	-6.87791585163298	-4.15001957758491	-6.26317211172098	-4.53707312406006	-4.63965424733644	-5.07911531881568	-4.7330338398302	-6.33017806539037	-6.17024433211242	-5.64341016517785	-6.65405464627297	-6.40739629858832	-6.44592915354319	-5.5904730947317	-4.14697673762458	-5.0400679535076	-2.1426833442277
"Kiaa1671"	-2.48802016984855	-5.20348213187112	-2.67809434294164	-6.06130172477303	-6.23312554737288	-5.9104282375855	-5.98352071515356	-2.78818619109756	-2.30681301527322	-7.55043895288968	-6.26834106474774	-6.49354751650486	-1.92537059671485	-1.84308212983273	-4.99750457364111	-2.51994370789377	-2.13092297832111	-5.22541569869872
"Gin1"	-1.7282018511719	-2.52997725501784	-1.74348772481857	-3.04629462881743	-2.89402711293171	-1.76441278633096	-2.99636260867367	-1.3808462251318	-2.92566397686991	-2.59633044778141	-2.19480989242903	-2.06218121529425	-1.94670187847313	-2.35043108404705	-1.7995007686812	-1.91427602003006	-2.30658322653738	-6.14454817377364
"Nfkbil1"	-1.95393817166307	-1.73827545474665	-2.04106533379359	-3.36588973645647	-3.74567709435443	-2.7522271739613	-1.57650447965063	-2.961806270688	-3.20671417989603	-3.19809882847142	-0.104182536667384	-1.94213157712007	-0.915923729795853	-2.41887217706979	-1.89591750204687	-3.59576788818187	-2.39883668516664	-5.63309434997828
"Anapc10"	-1.31675043650986	-3.31288669283884	-4.14237887159453	-3.61486414083582	-4.92461484121576	-3.79293702483155	-2.16011430338774	-4.07491112211825	-5.67323409457616	-3.96219249144841	-4.47304867548454	-3.73125098959146	-3.3420499526401	-3.52000972383098	-3.21290953353099	-2.66384477504797	-3.64560897984353	-1.75437169634746
"Mtg1"	-0.686152148142884	-1.01102622625325	-0.951768893818528	-0.638820466516155	-1.56215122450964	-1.63770243473691	-1.06566437212522	-1.58122430058939	-3.95328916426973	-0.977631692909167	-1.1288598108349	-1.08476271032517	-3.09934398005946	-6.55802627155853	-0.764495337924597	-0.856862111002769	-0.729396104530519	-5.54788575989265
"Ccdc97"	-3.16633343694199	-3.30622308192761	-2.3615269815947	-6.0923076335014	-4.83797382682311	-4.57149424200636	-5.52277478570121	-5.80718835004804	-5.74853455300832	-7.01691071011137	-4.78888182407135	-4.78645080872833	-2.00007982181268	-1.67315132719845	-2.9721251115813	-6.09235484554846	-6.16102902582919	-6.2936164004958
"Lamtor2"	-2.27395296766316	-0.945005547371967	-0.725349974648797	-1.16513072006197	-1.50804894095852	-0.822710471672192	-1.14317004026466	-1.20214153356303	-1.41128093889878	-2.45848251045035	-2.03960623355546	-1.62023140834263	-2.09058071336851	-2.2206621221004	-1.8347834373896	-1.91631876259563	-1.64509708298599	-1.46687475932318
"Asf1a"	0.688349369711176	-0.200859979385633	0.304098957751858	-0.256895869633745	-0.259848773723419	-0.251433319801016	-0.697707726947375	0.179916410109335	-0.834254021639296	0.793997862271784	-0.0794629874947042	0.320170830872904	0.883234745918358	-0.0237289678231001	0.865472639193378	-0.522925949490169	0.0445473647789854	-4.65602581648414
"Lin9"	-1.82258973664546	-1.51622013274488	-2.47350893404925	-2.35655417873361	-4.17328837290195	-4.64321068084795	-4.42209488438271	-5.39311668182705	-6.25540159122507	-0.718157575292555	-5.57210827814353	-1.50683266114987	-1.48982155337158	-0.524349697375985	-3.51536515942046	-0.284949108693933	-6.21820673273554	-2.9812765376011
"Slc30a10"	-3.83542714611913	-4.20218215058151	-2.95860616120149	-4.06432963072437	-5.34465009652287	-2.76545858557789	-5.90427012179685	-4.03116884295925	-3.83730596293893	-6.80456517088168	-4.62512843114106	-6.05449356767569	-6.41547027246501	-3.23736222342109	-2.80465711351691	-1.17931014290322	-2.93476689577976	-5.06877694491543
"Angptl2"	-4.4591362738783	-7.13008402624158	-5.82570952508886	-6.72630582287438	-5.17800630549752	-6.02526271750003	-6.40968505510468	-4.27304908854748	-6.78651853528028	-5.66943093103746	-6.18203188653648	-5.82442717455948	-6.29274115033812	-7.10490408372638	-5.11617505777103	-3.01383592077764	-6.74385958568031	-1.032183519365
"Nr1h2"	-2.71334558462858	-5.78347779990426	-2.36457958049645	-4.23361644657851	-5.20879243850412	-5.22748486745648	-5.31373462588287	-3.918001465284	-5.75795746126842	-6.47426297192593	-4.72424671854535	-5.92713035223616	-1.47917015203296	-2.57887417789475	-2.1321782525323	-6.83088053397248	-5.80007056008254	-5.98176512045448
"Pja1"	-5.44213003263452	-3.59309154718441	-1.88160609953531	-5.03739510220451	-4.46030369772441	-3.60423425874519	-4.61976514626908	-2.20699148358129	-3.82551690266146	-5.60042374204319	-4.19962208420088	-4.26688896499331	-3.23694195715541	-2.65600866580988	-5.63338920101499	-4.65457586481386	-6.43756079553412	-6.00033632396827
"Rfx3"	-3.75446004018616	-4.33819454881096	-3.92878650694733	-4.52579270821849	-4.96563923427422	-3.2869802820881	-2.90686244244406	-4.3534534735311	-6.77670212171773	-5.30558737831035	-4.79055682962773	-4.50710993528589	-4.51719710375624	-4.61832358956843	-3.98160843880386	-5.31271174052872	-7.21727656735954	-5.28654379064176
"Daxx"	-2.34724602410849	-3.26094867836033	-3.29214940170904	-6.27226146967411	-5.77127168589494	-5.2759039351976	-2.24355967748154	-2.28937078731116	-3.17152466910381	-7.03290955683128	-4.73929703538271	-5.24068981676149	-6.23123262166952	-6.17484017716805	-5.05183729123628	-3.28091349179223	-2.97087951282829	-6.62272288461356
"ZNF418"	-1.63167711626375	-1.05014729171633	-0.910467350935484	-1.43334460507269	-0.901276297114226	-1.1971531619009	-1.45952156906575	-1.52122692803183	-1.72775458370427	-1.31626422606538	-1.90943015252868	-2.09051010471814	-0.624105108632214	-1.25834520932652	-1.10624071351644	-1.61381804178946	-1.97610055414561	-1.26695635551888
"Etnk1"	-2.95141884210783	-5.00599916742867	-5.30029913758232	-2.65782501465163	-2.87017286524521	-4.31642178117117	-4.85717217427357	-2.93184218727067	-4.5079003220343	-6.78667827427606	-5.68688317648536	-7.38423122928765	-5.85598559332688	-2.77692252084158	-3.13120211509328	-3.32035373849784	-2.7625344581034	-1.93478511394222
"Edem2"	-3.14741838693727	-3.0246140567703	-1.79663672895068	-2.58537308624976	-2.09220953566906	-1.78590097930924	-2.26098920165687	-2.74182368658949	-2.17027936105536	-2.86707568308534	-2.15118330843874	-2.39170183442933	-2.47679440208928	-2.86122016725278	-2.77101256788259	-2.06477136015157	-1.94515172524479	-6.22407710168585
"Acot9"	-5.0249132282787	-5.42064717240707	-4.61331337071785	-5.0341272796569	-4.6065185636229	-4.82926293167602	-7.05213351719944	-6.03715611160141	-5.50325421906666	-4.88662745010284	-5.79916632558778	-3.13882107399454	-5.04424656290191	-3.55802110881174	-5.82039433899899	-4.2397713309962	-5.24397951469705	-1.62137845399577
"Zswim9"	-2.35537540036019	-1.67041736841123	-3.20819629446108	-3.35935512828734	-2.1335819151551	-1.88357286456085	-4.05192050016075	-6.15832285613545	-2.7902260873837	-4.58185947365746	-3.28456607976314	-1.25607264210464	-4.92050622883486	-1.56748228855862	-1.54358307147983	-6.49685443033277	-6.16510713991727	-5.68065121542904
"Crtc2"	-4.29887680731349	-2.51049810811498	-4.84835307687998	-5.76545314111055	-6.87430025085811	-6.00758357034775	-5.78145009023527	-6.31418060174898	-5.87089499789047	-7.53985703685284	-5.31958427569251	-6.44621178550029	-2.61961723666413	-2.72577975555698	-5.49509889441947	-6.00523547515635	-5.35836737096985	-5.79542581766479
"Deaf1"	-1.50186725228548	-3.34170066495349	-1.6785653090397	-3.59827902018138	-3.91346138743162	-1.63547256319216	-2.03352861412542	-3.73855356138096	-6.79656545915466	-6.13882599120725	-5.37990420088779	-6.81916359456738	-3.4451607033164	-3.47522900052274	-2.02512197140139	-3.79634692572713	-4.52976125887074	-5.79585586536766
"Sap30"	-1.44539317269116	-6.08978298608732	-2.87750158201693	-1.15108083607432	-4.74110297696614	-2.05632803308697	-0.403847004645844	-1.4577643121715	-5.97987060772411	-5.61349694800996	-5.81784657948582	-6.18963363821687	-1.51220248528607	-1.32118858934436	-1.45888649444815	-1.901226599011	-2.52579501994546	-5.74325720321297
"Lamp2"	-4.21779616572175	-2.82162105089585	-2.86729785787758	-3.63133996004094	-2.12192009021257	-2.87885357389007	-2.81653486167259	-0.869518087892775	-2.64750174879955	-3.45650824102415	-3.75097207067054	-0.40689573832103	-3.38127151164525	-3.78631376991289	-3.14900762079458	-2.9065088874411	-2.59810246751766	-2.09963586002841
"Yipf3"	-0.136724241448068	-0.946150520861174	-0.67669358276574	-0.946781958781518	-1.67446680502588	-0.834677159848201	-6.70097455407509	-0.669616444221138	-1.88570134751898	-1.2919322339481	-0.919410063933135	-0.468522905088172	-0.896016304713868	-1.39274693819125	-0.708801964992595	-0.734567260475934	-0.506702158242373	-2.50930396730741
"Cimap1b"	-3.71919456368479	-3.76831974820492	-4.54566664431039	-3.95283938134312	-3.04547031302589	-2.81343013320729	-2.41893891291647	-3.86908666299039	-3.05050938152587	-3.35421016502518	-2.41017165333639	-2.39351145334782	-2.43047647415756	-2.56481609327668	-3.61002739420282	-3.60456673932081	-3.82951071552833	-2.49995674448142
"Clec2d"	-6.01618818558441	-6.04167714465135	-5.9099981903495	-3.16229255214632	-1.66981477101318	-2.09123255129932	-6.43643891308834	-5.87474283086091	-5.32684565654205	-6.79686334407965	-5.73797505871046	-6.52153806589504	-3.05627003357725	-4.79942899978898	-2.53160607829246	-4.97402280553194	-2.65936807004912	-5.58190207496124
"Dcaf7"	-1.15946094455319	-1.00332316837845	-1.42604066845836	-2.26480993127346	-2.32180806428439	-1.96661513114205	-0.450130933407205	-3.70486748454469	-4.4045241190267	-0.922064808107312	-0.554918257432433	-2.97428408486632	0.00700940777296211	-3.15231773023503	-5.68676821663344	-0.0656433446219218	-3.06114287798545	-1.35337236602582
"Unknown_19"	-3.2953577323993	-1.63946117790995	-2.12541724331227	-0.895129908129249	-6.03215033318958	-1.82413767269242	-6.05233874835542	-7.09761588895249	-5.01716417390677	-3.36484424558872	-2.72204433133672	-3.37365556045288	-0.874093609992396	-2.15944522370095	-2.63544335450099	0.742966458696358	-2.65676167579103	-4.70219058865519
"Cd302"	-6.48682832507403	-1.88402390945019	-0.317217888959963	-1.32254681732653	-3.24012373424281	-2.47234327549645	-3.81764509319873	-1.36325310707804	-1.14449955251087	-1.87490633702332	-3.5582126214088	-2.9286913642237	-2.30087384117809	-2.68684977975302	-2.77929259067922	-0.600240716524599	-0.893786331654937	-0.622745799553766
"Synpo"	-4.87671970044318	-5.79027187810045	-2.17818879800463	-5.39661191368375	-6.71861846360312	-4.84199756715011	-6.61415121512473	-6.04137747187467	-5.14421522514199	-6.43484279516323	-6.13092335536777	-5.3461815084832	-5.50455968722849	-6.07015624594649	-6.01211357797958	-6.05142616170564	-5.30957626796014	-5.55375284864586
"Acy1"	-6.6476870371288	-2.31750380952372	-3.6208903213712	-5.72859446918497	-7.04004182681807	-6.6554097469635	-6.04069254939744	-5.99690008605404	-6.13331348381208	-6.06332465904086	-5.27583536578949	-5.91522588709172	-0.426629024663693	-1.51545372074699	-5.26045852280642	-6.28557463601686	-5.21106659208253	-6.3439256294235
"Hint3"	-3.49816336736699	-1.83173123821358	-1.98530071985286	-0.635002256057192	-0.915110615645833	-2.13084738473517	-1.62251259577832	-0.523803580393771	-1.0587457054551	-0.270395358071195	-1.24187208093547	-1.32916936183387	-4.05682312044223	-4.06589108723247	-4.75162657111688	-0.946691328039105	-1.75631122236748	-1.25725960559895
"Alg10b"	-1.87198052663483	-1.41270737328136	-2.21003104290562	-0.989013534309969	-0.847874858935736	-1.09239645163914	-1.04298531767704	-0.512635583803071	-1.61168425921607	-2.35197800576392	-1.79010033394698	-3.18872534558299	-2.03527566828792	-2.24871724929435	-2.53900702435327	-6.39824351656234	-5.92696415867902	-6.49707292946722
"Taf1c"	-2.27763869243406	-2.70887168437631	-3.61114612835495	-2.82824076666441	-3.2107792907595	-2.47851118145472	-3.61915141789596	-4.36641241374238	-2.77464585781505	-6.87542765681817	-4.49399814144151	-5.09076300919662	-4.93212880128328	-3.97947558881732	-3.69188564458431	-3.58328937846882	-2.37132785087613	-6.46360315278245
"Abcd1"	-3.32886645400979	-2.58396756827775	-1.60217285960183	-2.73011012471008	-1.46531629069972	-1.31438068846007	-2.66792249170193	-2.13713552285667	-2.05024135214948	-6.60601117505653	-3.48985650634853	-1.35306261517108	-6.69786468136359	-4.62713688148502	-6.51638478686467	-1.68666430950229	-1.25863294849001	-5.3240422750696
"Hfe"	-0.217545980399191	-1.62149197471668	-1.5776675468492	-1.37561184154471	-0.882056794880015	-0.374173251405949	-0.505774413286069	0.115011684247513	-1.72518101685599	-2.56429207895875	-2.31557305244313	-0.577116791794275	-2.75118846386432	-0.755737276458252	-1.29707179210226	-0.872283856461543	-5.54695606211568	-1.63583926223825
"Znf629"	-5.84580061511177	-3.40923650871488	-3.45916375615131	-3.16720112297906	-1.80278766921143	-2.25976151335929	-6.15441904037181	-8.12434392190293	-5.41675335283418	-6.80885924909177	-5.94220063170602	-5.69231602619339	-5.73522250082305	-5.33936496635246	-6.79134454109361	-5.85490468135656	-7.42859543721888	-5.31657852280324
"Gramd4"	-2.49280483822956	-6.24061013124811	-1.82670721639741	-1.82133474767652	-1.45497208064118	-1.85945441842324	-3.19193049633326	-1.02283101795357	-2.18455754415916	-2.98359476791932	-3.10503186666203	-2.12236837305719	-2.31778536677846	-2.17741539947638	-2.38102830223731	-3.61012978653843	-3.26207345946588	-2.18769284073946
"Manbal"	-6.96317983108161	-3.20562570476586	-3.69141038593781	-3.32094702401239	-3.25472296205249	-5.74423712767905	-3.85516796387334	-3.06782108408371	-3.08231303508763	-3.7274959165612	-3.58723491960463	-6.32850759903333	-3.43512131924667	-6.70297756128073	-4.20467323803812	-6.33914422196637	-2.82056315789102	-1.45484019980824
"Rab3b"	-5.13512689975793	-4.43869072054039	-6.74053431800093	-4.94263810059088	-4.3577783088374	-5.44150872381263	-6.36334223109342	-5.64742548085569	-5.77179868996413	-5.80415552948179	-6.38158957099241	-6.43118255035954	-5.04572107194133	-6.20141326613763	-5.21131212041488	-5.80498860317752	-6.10030308963782	-5.44467671753817
"Mib1"	-2.10518395203354	-2.47960432468867	-1.82997417954308	-1.0330445922165	-6.02750388810071	-5.74079783503934	-5.93040163455014	-6.15198578225152	-5.76804344503547	-5.67804727923779	-5.71794716341491	-5.98709531606621	-5.12314727873471	-6.8664024906558	-5.07808462410622	-5.82854795683474	-7.39802487689879	-4.61227466213257
"Mier3"	-2.67350677378976	-4.72323669412521	-4.08893664627705	-6.3582010161336	-4.61493032357526	-5.57108324870541	-2.2673778079295	-5.86456312163599	-5.63123510720598	-6.15368777656941	-7.33213040498918	-6.90516988208459	-1.54721491998934	-2.53711379478966	-3.3186788023946	-5.60266492157097	-5.60910705812607	-5.99988214734693
"Odf2"	-5.7397690067885	-2.92806997297141	-3.07728447788633	-3.94545416378033	-3.67484678094372	-3.549374637514	-2.99811915150891	-3.45076227508386	-2.11734191254141	-3.39161786711321	-0.346218914295349	-0.476118935584932	-3.83526771277743	-2.41171918373025	-2.49951666521273	-2.81337948959811	-5.41324646511159	-1.77543781570125
"Ola1"	-3.0682122457446	-4.19653052699396	-3.26889955988912	-4.90184107795878	-4.39130215906912	-4.84305981736943	-2.01513663447518	-5.74543805991622	-4.08314209985125	-6.20898863646048	-2.44574830525207	-2.51493308357122	-3.94493996753136	-1.92945180670457	-2.1362556403609	-2.12188666023895	-3.0650453900425	-2.77053856011099
"Map4k5"	-4.69315774602019	-4.62965869976431	-4.52462655090435	-4.62738015222119	-4.29686860725781	-6.133850343279	-3.42701993385937	-6.1470446598885	-6.63457691994487	-6.07973195803596	-7.28428793009898	-6.61600774941061	-4.84809897827505	-6.19072021859134	-4.04808718254169	-6.93221610954809	-6.81193457161645	-5.46711694794256
"Mtrfr"	-4.38828919663628	-6.03663727679263	-2.57819818747361	-4.44893037154323	-4.35155866240039	-3.78565365792026	-5.69975695120778	-5.58312827380462	-6.58386131348294	-5.62569304601428	-4.7769595052385	-7.50181149524742	-3.81131210721818	-5.54559594811117	-3.9430562197686	-5.44089536689079	-6.05762612795154	-6.33402740173717
"Tmem245"	-1.9985601361332	-0.986983477902314	-0.46103494551998	-0.522810987281481	-0.748987541054856	-0.621401610917768	-2.52524477324855	0.241765373922039	-0.481621348300507	-1.499950567698	-0.177247946080996	-0.0255512084827458	-1.08847455132987	-0.393261675058213	-0.324226085569009	0.131399839424461	0.164687001445206	-0.940206478401972
"Msi2"	-1.79236556263778	-2.91500738844043	-1.50568730789918	-1.49061822961001	-1.51047237533048	-5.76095250108059	-1.49645855227217	-2.42197147729381	-1.64669429704275	-5.95812545196161	-2.20856226347911	-2.947054989497	-2.56996364340852	-2.53593013040427	-2.66071579860218	-2.88754852563431	-6.4745406625701	-1.65122637162751
"Rps21"	-2.87060068104462	-3.49447155926197	-0.230732155450859	-3.36718960145419	-1.83673497446999	-1.68691277272714	-2.5236176738057	-5.51391946339001	-3.32093123775807	-5.55096187225467	-2.86037347719395	-1.82878149622937	-3.47238459393345	-1.82047683847487	-2.57973678620612	-1.74723051199406	-1.17405698382871	-6.97380364461108
"Snx2"	-3.17332044750482	-1.93109909660562	-2.93622799852219	-3.52964208209656	-2.1252800701715	-2.88217721848537	-3.04249618848282	-1.9632794162164	-2.67501725933334	-5.36838836594572	-3.94068288187149	-4.15204721007052	-4.98599450105438	-4.94416280946567	-3.11421866630346	-3.34847941994178	-5.54758404422076	-2.16973061596875
"Piezo1"	-6.44387582599889	-4.67031914858482	-3.23279924543534	-2.38707874399946	-5.96757745702402	-5.88719734223922	-3.62807733595368	-5.65601407737594	-3.38852194769775	-5.610991826769	-5.84677836247699	-3.18864530103362	-5.01703225433587	-2.62665232716498	-6.50064170542645	-6.47227823146659	-5.9956451690486	-6.30550587782665
"Ubr7"	-5.73349155353759	-4.57542358748148	-3.99717277996382	-4.93890721585146	-5.3265782435029	-4.1737224360869	-4.32711408417372	-6.0135719920788	-5.82213250115465	-5.46876174904642	-6.3872974733353	-4.69641976624487	-2.53032690768885	-3.96095079342974	-6.27299754655889	-6.33349410553396	-6.24757518702136	-5.34397590997196
"Cox5b"	-1.28146218895316	-0.651595125466454	0.542236226774868	-0.541565085114701	-0.0235252785190987	-0.659015036223551	-2.87004424687065	0.127353723284021	0.283193334719559	-0.865952500284166	-1.09008975956841	-0.0476993501592879	-1.27614626609923	0.176243294366305	-1.0681004036749	-0.297884304427082	0.525401565833622	1.55646101317579
"Cant1"	-5.71132511450227	-5.59269948056759	-4.65886377306969	-5.29187210520271	-5.62893045407443	-4.61077385236166	-5.92827822934164	-5.38089859472208	-6.37975953091472	-6.42921489216165	-5.22123381234538	-5.83539334740927	-6.2707886576241	-4.5848745825375	-5.79702097732379	-3.39457762150098	-4.4699984600498	-1.83635031941706
"Znf354c"	-5.20974604473416	-5.97300012254851	-6.99228832994495	-5.47594181215475	-5.96906745555303	-4.8085639847875	-6.236337452315	-6.31513242652134	-6.28236794818139	-5.70614055997021	-5.04277092952825	-5.81496874017519	-3.95551500127527	-6.88544212993671	-4.24896096312529	-3.44397784512977	-5.40734807326849	-4.47490800337053
"Slc22a23"	-4.99469516805529	-6.46589677999409	-5.26167969930198	-3.75182898533552	-3.83282944970361	-3.81358180389682	-5.87853989496866	-5.45822084269892	-5.20002140223962	-5.31916144652331	-5.52641240928837	-5.93474634122547	-6.58067685082227	-5.25648934655671	-5.76405067109059	-3.78694159301788	-6.79464886056286	-2.1529152076894
"Elmo2"	-3.25417256586707	-4.56792690413063	-4.20314818178138	-5.43869379178545	-4.27361668383262	-4.54631478915919	-3.44101725264316	-6.51127089987444	-4.60906975326552	-4.02112048014839	-4.55428101052775	-4.70883970654317	-4.11088748695809	-4.44064434525314	-3.54999357371554	-5.59774910798832	-6.4420169075429	-4.12855677274362
"Vps35"	-4.21314799666385	-4.93116752413183	-2.42543013977276	-2.58448568581187	-5.02730486561805	-4.46912970261061	-2.55946201286443	-4.95443396919096	-2.26591265225215	-4.87163613008214	-5.54352858509433	-4.99037366171793	-7.19784503456868	-6.52021790425634	-5.06177897399358	-6.6949201905971	-2.56827145375354	-3.0956363211062
"Mettl9"	-5.195052282885	-1.9302740956206	-2.32645644922628	-1.73048794669538	-1.9523848424498	-2.36543492593533	-6.51743806246728	-2.57080493670458	-1.73096045193675	-3.35467574708869	-2.74299179207857	-3.97758194500496	-2.68744265682634	-2.18586190291642	-3.21461508143678	-2.95657275431422	-3.11536926624835	-4.56379618193369
"Itga3"	-3.20575435774818	-6.47765046921673	-1.5774443087859	-6.10529041399167	-5.60173799486371	-4.70636356872248	-6.70424854895291	-6.38188687145153	-5.79119810570486	-6.53060597556938	-5.20739004247578	-7.40731406306792	-5.5557159987434	-6.32483807444817	-6.09635546892351	-4.8118331991992	-2.62118939866361	-1.61410800777764
"Sfxn2"	-5.60392776382071	-2.48761446630392	-0.825070118086405	-2.56507619697194	-1.86718390557241	-1.69862860063943	-1.66838196097102	-0.702107555463904	-2.44904004663025	-5.57201517521972	-2.5651317112951	-2.05886530882623	-2.66771899998858	-3.41352281815075	-2.31589344812335	-1.67935855697422	-2.10693271248648	-6.51439827790373
"Tpst2"	-4.77295638114439	-5.40566466691224	-2.9968687758175	-3.88245279755194	-2.98143632493563	-2.90134810199982	-6.44985820451927	-6.47728829472234	-5.63827975573888	-6.42208717619865	-5.26023736297088	-3.49149591147962	-6.92129380434689	-5.9875077627355	-6.03827592042548	-6.67235036078297	-6.20282728067618	-5.66060535094025
"Sprr2h"	-5.07128909645598	-3.30901532451652	-4.62769143662146	-6.14844204104796	-5.22792268341783	-4.35695148225148	-3.42104864130732	-3.58207860430039	0.903523009427374	-5.7977130577108	-5.04202484385396	-5.09061890408411	-6.91257121982389	-6.00740511442567	-6.21123759179617	-6.27110573220817	-6.08519359415008	-4.23231800375664
"Six5"	-5.88903342108869	-3.1647370156858	-3.58837912637755	-4.58946879485794	-5.56488376010784	-6.65126453406726	-6.53694286151261	-6.09127369551306	-4.68391795741916	-6.35126811083787	-5.51048514486834	-5.85868694358078	-3.18985416350562	-6.61044572272455	-5.82071528909279	-6.48812233154314	-5.61076090889122	-5.25630657797913
"Cd48"	-3.31471764119027	-2.34290180288534	-1.77008551811018	-0.554368771409028	-1.94559444710034	-1.19139075939369	-0.552703065923293	-1.93297738973905	-0.215416241976634	-1.69642718245931	-3.12328860164102	-1.78543411565941	-2.79840048000264	-1.92846738621136	-3.34098182603964	-0.37706121794448	-1.67884990748887	-0.197745040738397
"Sdf4"	-5.46256150245659	-5.66149115621349	-5.73175834756221	-7.0042635461315	-3.17335793634323	-0.211513257721208	-4.80078146256876	-3.59926823603811	-3.38586936618982	-6.10099408391968	-6.21101194502887	-7.07072404198949	-5.60079968403321	-6.75193074626947	-3.60647151129388	-6.80893827487545	-6.14522244009489	0.939610081234306
"Slc30a7"	-6.66170847187451	-1.28191355632541	-1.24686789323005	-1.64621066407839	-1.32383159679511	-3.02280151643323	-3.93502534489859	-2.28164556221923	-3.70222177543338	-6.28977632797109	-5.25809458101279	-4.95795945032525	-6.00159657676251	-5.57084560369245	-5.48658252796422	-2.72572578679578	-2.60994602355865	-5.86072868211945
"Gstk1"	-3.76959241667652	-0.766826352619894	-0.490502813886561	-0.925447292911166	-0.967706764240997	-0.262430685781364	-2.6440325060239	-3.33493039698273	-0.122893275755196	0.0442745246737815	-3.60311384709502	-0.0155025624241993	-3.30908784207094	-3.18941306023902	-1.14634304287559	-0.312359297305647	0.040203277718323	-1.528774392355
"Foxn3"	-2.90286284173315	-5.78784776968567	-3.41818697683768	-5.36738408496121	-5.32864758686043	-5.64773511461801	-7.10293315676631	-5.5556709785834	-5.49677396656636	-5.66993153502355	-6.02929620698609	-5.66458079418396	-6.76934553135415	-4.86902321761555	-6.38026825774101	-5.97931542174251	-5.92924601797509	-5.42643490951277
"Slc44a1"	-3.98115160711458	-4.42933315953184	-4.2966468393699	-2.39619910559136	-2.34729027709042	-2.51567572967737	-3.28999509858204	-2.69994343774949	-3.45160586821203	-3.2971181281728	-3.99768757769204	-4.98080953898395	-3.72583069985505	-4.02769322696991	-4.4797877921139	-1.76281103941238	-1.78062424568439	-2.2413959193659
"Tlr2"	-6.18155428271291	-6.03477528326924	-6.51543365643223	-5.96132263283278	-4.95973150358625	-5.75803585101173	-5.74929659390445	-4.24924257549475	-4.58107119501588	-5.36286129258941	-5.40241170996229	-4.82309983705445	-6.49654777252906	-2.42664693732829	-4.82672058472118	-5.72964950775952	-5.21880735862688	-5.44271458819095
"Gclc"	-5.12650633901861	-4.22652349697302	-4.92283309998545	-6.93355017182523	-1.90157745282869	-1.97443621883598	-6.69095846797868	-6.00733406406538	-5.85091196938265	-4.84661673339265	-6.1598886557655	-4.45968031047584	-7.01263393250197	-5.42154973317499	-4.72248835324646	-4.86094778492586	-5.0857658417459	-6.31657658175926
"Timm21"	-5.36910241398854	-3.2403179944524	-2.5031194084361	-5.87776883744574	-6.0904650321975	-6.89297972837315	-7.15316577637498	-1.55960505868709	-4.34422543111034	-6.96965682296451	-5.45870867383609	-5.85639128627969	-6.87262636835248	-4.50793828543114	-4.62203148568539	-4.28484551827139	-3.46285453860761	-2.07483627574014
