"CT0_1"	"CT0_3"	"CT0_4"	"CT12_1"	"CT12_2"	"CT12_4"	"CT16_1"	"CT16_2"	"CT16_4"	"CT20_2"	"CT20_3"	"CT20_4"	"CT4_1"	"CT4_3"	"CT4_4"	"CT8_1"	"CT8_2"	"CT8_3"
"Pla2g12b"	-3.4690930126458	-2.51513675000044	-1.26182190856918	-5.28651444903928	-4.26940865487746	-6.2566011270648	-5.89844299075672	-2.79805868935065	-3.06076366520573	-2.89159697337364	-2.8050234036994	-2.35068684455435	-2.15770907916856	-2.91989933476276	-2.55370811563049	-2.48960686883785	-5.79041639004035	-2.50620113936581
"Hspe1"	-5.42263960755236	-1.75096058396806	0.731929007313827	-0.795577368064539	-5.36751927742785	-2.00792231364607	-0.98134703310814	-1.27833242781666	-1.50284953585865	-1.93276125359786	-1.61017916710258	0.403144526169132	-1.38808611300876	0.271428475017615	0.200128873482427	-0.392564819448587	-0.710142998468307	-0.329988196850014
"Bin3"	-3.79829353907029	-6.01711595902791	-4.14952153521227	-6.63919474964695	-5.72005304161776	-6.36314273649491	-5.7669217368883	-4.98010717837152	-5.129147883655	-3.34642830266857	-3.29922938017379	-2.7252099464142	-4.78346544255156	-6.60966999983164	-6.72736826428792	-6.4125905525539	-6.37778165079103	-6.24980073072413
"F13a1"	-1.21973361192352	-5.80848155982156	-2.31298715746568	-5.85296487923879	-6.01170583964633	-5.59227454530209	-6.50468476480166	-5.34977389136034	-6.15199512921176	-5.08314375768436	-4.50608791943908	-0.357442901701344	-5.76437518867395	-6.13259515282399	-5.62778839982721	-6.29759769276907	-6.59374310194769	-6.24579958175996
"Mcam"	-4.94567752280635	-5.78700176770685	-1.66935028836548	-4.90297984518689	-5.1377528668406	-6.30283074985555	-5.53964242084003	-5.72679000229294	-5.42800126834783	-6.37476356501127	-2.12811430638587	-5.72764305184874	-6.11909156342706	-6.2328685089092	-6.11753290868101	-6.40038131701367	-5.2394911247425	-5.67278322238598
"Hmga1"	-4.87684672282086	-2.50754492029552	-2.08853264440514	-3.7845559506471	-1.6546424814595	-2.67534911157635	-2.59772012722863	-1.84124353101132	-1.84869947313312	-1.62743587321661	-1.80207329086777	-2.169897165784	-2.8242534135107	-2.61849251050003	-2.88791624599786	-6.25910077386634	-2.31011870109242	-2.21860325368499
"Pcgf6"	-0.614388248192856	-1.12705327813988	-3.91724842303017	-1.0901310679299	-1.53303632342707	-1.59278572407622	-1.28939337810771	-0.0523565744385159	-1.19414272560027	-0.258185735728084	-0.767817745762883	-0.344335127917294	-0.991773483756607	-2.19097265365079	-1.3825820762536	-0.00211492889422615	-1.24700883746653	-0.463941517734526
"Rnmt"	-2.02218654151856	-1.00502120702878	-2.669572161743	-5.85475356308684	-5.6450883948091	-5.15956653058985	-3.06950694718024	-1.75956765364428	-3.28691931598013	-2.31207667752046	-5.25131306470425	-1.98025070913684	-2.79731671505984	-4.08743519472396	-2.41357027733144	-7.27101650731198	-5.96005269369337	-6.07283811071175
"Kmt5a"	-0.59784741378952	-3.83646224528698	-2.810714623927	-2.00197441287771	-2.61160597959692	-1.81601182055866	-2.21213648513098	-2.14992013163387	-2.21533703997147	-2.01914112293093	-2.55900913862158	-1.2860409357982	-1.94767713906215	-2.81251654053775	-1.69736582647799	-1.90683614464976	-2.24243768083036	-1.99006328754668
"Fam162a"	-2.88844039670629	-1.61327115815431	-0.0702595924804186	-2.72756586657021	-2.95532863300706	-0.626683264319528	-1.69826938001472	-0.185615200389684	-0.830532110228084	-0.795340402483966	-0.766908690342323	0.130800673337056	-1.31985829696732	-0.409242442757545	-0.50949054402988	-0.572513739893306	-0.0101631609175428	-0.658741224177977
"Nfyc"	-0.401343903569433	-0.292724355510991	-0.790807767062631	-1.10322928383113	-0.903100862304811	-0.777389932294877	0.0302553892715878	-0.60419851190937	-0.339831079902961	-2.07698150676115	-0.693511348723746	-0.83555504738565	-1.30518936719541	-1.44526149890836	-0.624914319569275	-0.140472739472592	-1.56350836409018	-2.02535529780175
"Tmem106b"	-2.26227621146392	-5.94590713375528	-3.34007122549177	-2.30105403724333	-2.0475838559347	-0.997812825246495	-1.98506247776226	-1.95145154241902	-3.57169083187182	-2.95566394178292	-1.46413646869036	-1.3702007972167	-2.91073683615333	-1.78688627758396	-2.40820156638204	-2.47658566068464	-1.73630257956288	-1.58794219592678
"Surf1"	-4.62248331234166	-3.88273124716648	-2.46626709536075	-6.27002834532602	-6.47126300459706	-5.32830509153986	-4.40040840676457	-4.22043559733833	-5.71529742833486	-3.85335060467427	-4.10515501640443	-3.08862207817481	-3.13159642229106	-4.08611085210513	-2.84977052307419	-4.08734230246484	-2.48875848452302	-3.65747243013716
"Pcmtd1"	-1.25584574941531	-1.74342526035563	-1.17571167476856	-3.20857275398063	-1.82594903667994	-5.81864293196584	-0.0102715983778303	-0.438401709947684	-2.37033698364506	-3.61626864299086	-1.72774182467896	-2.05067531186391	-3.56222714031428	-3.08834072302576	-3.09618538294394	-6.56326101067709	-2.60691319233171	-3.40353048707571
"Rnf126"	-2.73396376286372	-1.84188283658802	-1.02114648599678	-4.44185264498896	-2.61836445156712	-2.39145078436298	-1.07994693981892	-1.17232934967791	-1.55526626385377	-4.40761990040157	-2.50997287804832	-2.0947873059237	-2.80083773509384	-6.1383130709704	-4.44243863297933	-2.87289889813039	-4.38826144682666	-3.63777226821055
"Med19"	0.318938248105152	-0.597987934775873	-1.65598539457033	-0.305098243817433	-0.548311061291216	-0.340386915385643	-0.610600281517065	-0.902936219192519	0.0381993222079053	-0.497943256287481	-6.50304589744383	-4.19526738057755	-0.60318679881345	-0.951382341467493	-1.17930023871033	-0.899968487587774	-0.632133377077782	-1.85323722512824
"Sar1a"	-5.61117300208899	-4.13971098458785	-4.87384111098798	-4.22762107270924	-6.07286632223855	-3.77809714140165	-6.32851276103505	-6.10235237554673	-6.3342841929719	-3.94763945413527	-5.63068569032252	-3.73164895751536	-5.36822209949714	-4.5924586498383	-4.45484933458271	-5.16048488206174	-6.37540211511468	-2.96082161146346
"Crebl2"	-1.09011778266956	-2.24886403906714	-1.49298524790454	-1.42009126678515	-1.6880351228407	-1.68670409137775	-2.38723392698287	-2.53569622505287	-2.13740445642881	-4.72934860476128	-2.55620213697413	-2.15745747291138	-2.2761133509359	-1.41793320126018	-1.93606349948747	-1.66069396550715	-1.41673711419532	-2.26542628554859
"Selenon"	-1.90864917260741	-2.31200789232305	-1.94143167073857	-3.01108534642474	-2.01775381445292	-2.40417150761245	-0.947286481055535	-1.47194237161399	-1.17766347046577	-3.19351611806377	-3.86532779543758	-3.20237994360279	-2.91314016598736	-2.643180759008	-1.18251178806137	-1.62869492317323	-2.25046882673154	-3.70971938535818
"Cox7a2l"	-5.19677030052946	-6.98019472263354	-4.75240717898558	-5.73234143840557	-6.00896213429303	-5.37852989450204	-6.41489374690235	-4.92091718559408	-6.18281235452935	-4.40965690150011	-4.17626995788623	-3.05481793359564	-5.55748895526087	-4.92999302180072	-3.62428579954113	-4.23917964111543	-3.08909119192977	-4.38732778237588
"Ankrd46"	-1.37650157320096	-1.19287129267592	-0.813417929828763	-1.97483836201589	-1.02457285093138	-0.670241410968242	-0.975982493404587	-0.975556559025172	-0.701757515644164	-1.03236903748433	-0.695741683495989	-1.27081733456213	-1.57396997687958	-1.706661429781	-0.407181493158774	-0.234080009726089	-1.42282482460425	-0.806579069210063
"Vps16"	-2.00778127211474	-3.21824145124125	-2.24491013371691	-2.99522736620832	-2.68848058350606	-6.85641180221216	-3.0940940468463	-6.53389345377614	-2.28934996448689	-2.54484990224492	-3.17347339518185	-3.54881692871608	-2.94810303725775	-3.97906247945035	-3.14712185792859	-2.1089095497029	-3.10635033907102	-3.24236528651376
"Ndufa13"	0.167735807160167	-0.414887135919543	1.4990381845901	-2.1385840976995	-0.44977473444024	0.300880957954618	0.0198975987283525	0.564195809356072	0.420757801539981	0.295115883601316	-0.192262577489402	1.49601510864766	0.148091267690628	0.143672897095822	0.691011323282492	0.558255643457084	1.02148051944317	0.440531807061415
"Usp5"	-4.6868193019554	-3.34241381750395	-3.3885373748304	-5.28435293520022	-3.08025951067236	-4.70411422998391	-1.59495967669342	-3.03951041655488	-3.18643087585363	-4.12491240978631	-2.68087461636464	-3.61652866001518	-5.66988559764942	-4.76119967656618	-5.02611836019948	-5.54794680560083	-3.40726478623533	-2.09658689552481
"Nuak2"	-5.76088010570809	-4.95214053315362	-4.11245838000101	-5.41233829291014	-6.39776457529146	-6.26725554826802	-2.72841825148457	-3.5522401949862	-4.19819553499926	-6.81452640652272	-5.4700229105134	-5.47823812748608	-6.07732638273023	-5.77007147482133	-5.27696569770411	-6.12892353377545	-5.75980490326534	-6.23773979701296
"Pcmtd2"	-4.02389344252379	-3.59884797433204	-3.34129928917834	-6.11077317370924	-5.03359540108964	-3.18378780378276	-1.66451511647951	-2.11291992247396	-3.39649387351189	-4.50541657594083	-5.61148929465241	-5.88339117097353	-4.97424351016268	-6.34521019229192	-6.19990575853005	-5.22489068580935	-5.38807731124575	-6.37302403519542
"Cacul1"	-1.29031700303666	-1.5039965580452	-1.73209914522484	-5.01619391518063	-6.17548046470989	-6.15165256888706	-0.325514059499913	-0.755012967754219	-1.82981489319474	-2.71459091885988	-2.61823204981952	-1.91519198453183	-1.73381261300457	-5.99576361547392	-2.18207468100001	-5.24783736764359	-5.7212162173793	-6.25839567841343
"Serping1"	-1.72072895341168	-3.69453037395235	-1.69823214381778	-1.70852940584283	-2.17989623706341	-1.55205559202814	-1.7252389616464	-1.72303466092333	-1.97565492257398	-5.39932847316106	-0.443967406885321	-1.52101972801954	-3.90101263919277	-3.62104132509544	-0.661139258411609	-0.168959351730415	-2.0065861667456	-1.24505371047677
"Zbtb24"	-3.87368576992497	-4.4029354847172	-5.65014565637577	-5.89893797837989	-6.1031694138713	-5.83674445191639	-6.34964745119874	-4.68590016427906	-4.83325759305956	-5.21239344798295	-5.44128963951274	-5.70077319407935	-4.72465098947107	-5.77827230702106	-3.80465158459581	-6.92055228233432	-6.14477877729354	-6.92926781265095
"Pip4p2"	-4.80955061967427	-4.2285955670064	-3.06610815410092	-4.82983497490768	-5.02567998513787	-3.59760316536079	-4.51442856148615	-4.45269888691335	-4.51862316556768	-4.39716878730973	-4.54303800351751	-3.89833614015724	-3.47360354193239	-3.84276968266467	-3.07760089215337	-4.00785447753944	-3.27008324496834	-3.83122901776811
"Etv6"	-2.83988792729009	-0.640536788533176	-1.59047527575371	-4.49974473142361	-2.88746352478109	-2.8888844993264	-0.0375749469105884	-0.715887241383886	-1.83011538736897	-5.07878685697461	-5.42928885998733	-5.84697225178529	-5.11317452531071	-4.72146134348873	-5.50369579969854	-6.41450053324123	-4.8468386258929	-5.81395548270144
"Gsto1"	-4.47682168739749	-3.79684972560906	-1.99794252914937	-5.66702030106327	-5.24772113428348	-6.4333353846626	-2.97209256678816	-3.42100865926189	-4.37363450826364	-5.40283845903824	-4.52186036065278	-4.69897473167149	-5.04895366801124	-4.43285885874753	-6.17738000579424	-6.0569914681818	-5.58251420915238	-5.20422483762002
"Llgl2"	-2.61705293666971	-3.11150220127885	-3.66365262183005	-1.95245977819475	-1.95126078056261	-2.34757806411453	-1.88731109799965	-2.0373901356887	-2.21339193274316	-4.33350183857355	-2.32825728900356	-2.6096971324007	-2.83572213424116	-3.54870794395681	-3.19918789777632	-4.84272053176164	-1.82865981463859	-2.59460325537674
"Cldn3"	-3.79343633835111	-3.6769539899895	-1.85067801338449	-2.65030189133823	-3.15167251293378	-2.11180809558352	-3.01163501151427	-2.70882769608119	-2.16521255979739	-2.86801724634323	-2.37448990610144	-1.85162996663879	-3.40941008126931	-3.22647947104738	-2.48230066714815	-4.40744637678001	-2.80759417235745	-2.24858563162464
"Stx8"	-5.83743386772482	-5.48997221561028	-5.80112393642026	-5.84863377084578	-1.70099807594144	-1.77381128631693	-1.24351977668048	-3.13298177893362	-2.42176923957424	-5.00487444283823	-1.78750069879381	-1.18694957071463	-1.17316296934615	-2.24627294772787	-5.75754847161166	-6.20909249181056	-6.02485630022379	-6.59470943647781
"Pdcd10"	-5.14788652955214	-3.59841999728058	-6.87838834413004	-5.15829676353698	-5.37489543015801	-5.70393605066726	-5.4483183559659	-5.94933501858266	-5.21117657829975	-5.56965687875524	-5.01340568889292	-6.16730588490905	-5.67032650339216	-4.59982350459738	-4.33180333743955	-4.28815291640018	-4.43170357480095	-4.67902060398239
"Nudcd1"	-2.81025950604267	-3.66874586074769	-2.52744372222113	-5.76820203669288	-6.21750990559314	-5.95272014139015	-2.69056349256577	-3.32098168514225	-2.99898008709264	-5.31548295085922	-6.2637773867739	-5.04928630370557	-4.8378553524866	-5.57435416373773	-5.71164108814915	-6.42425771088478	-6.48515557466518	-5.53223908188003
"Cops4"	-4.73763076098875	-2.75129085137822	-3.17860039561963	-4.81128800503882	-5.03286316124412	-4.29200528534492	-2.58424950296677	-4.13842137734045	-5.37913659039703	-5.47178371462245	-6.71062597122581	-6.39217870494598	-4.11624993027556	-3.41569119433502	-6.41654231094242	-5.50537846770086	-4.43526279856415	-3.51661654722161
"Strip1"	-3.66199347835384	-5.93859279496899	-5.86669777599683	-3.17732816932467	-5.59258021450836	-4.9088939523121	-4.71207063314458	-4.86427519599502	-3.17222675327478	-6.02348530022561	-6.36180917292117	-2.74413329816631	-5.40361454340613	-5.28878005145537	-4.33851661570683	-5.26551463476435	-4.45879948824609	-4.51793219805289
"Fam32a"	1.41907964822405	-0.299121268605489	-0.211154243332828	1.09468200065681	-0.561294918766929	-1.55283691732956	0.618100945381411	1.22509985264915	0.500464158867313	-2.58570288071386	-1.39116407725911	-5.16736534502546	1.53725973273097	-0.638217777095505	-1.51040870801751	0.688944630502906	-0.0596492222410347	-1.29700397870077
"Rab5if"	-7.02939727642512	-2.76585157549297	-2.11617723081444	-5.85780162567611	-6.07224425074045	-5.13159263742747	-1.67279629435152	-1.76396693695263	-1.84575327686275	-1.71973836106286	-1.13846995656657	-1.48754699494777	-6.00587632258362	-5.60158101156507	-6.42118103316845	-6.07664198309259	-5.33119237336005	-4.65147880470999
"Exog"	-5.53050002980152	-5.64616918655498	-5.09643961341625	-5.64523456203226	-5.65851392193743	-6.06929702936897	-6.01329794322159	-4.56599934368098	-4.73399745120884	-5.74768388517142	-4.36546920150909	-3.90024913154534	-4.87976329718616	-4.60935240095839	-3.45648657245429	-6.26278258347594	-4.72023383041576	-4.6994639136658
"Lias"	-1.78305145883423	-5.76855242372366	-3.57405902431665	-5.12546897296454	-6.2129739316485	-4.99735755122546	-5.65230871740491	-5.47150043036235	-5.05899599787557	-5.9714116499764	-6.22960223907193	-4.92294471270527	-5.96466700986661	-5.94507447288091	-5.01272327962072	-5.7685488387244	-5.91872183589689	-6.23592335868045
"Ldlrap1"	-6.19796954159301	-2.33895522981831	-2.22880000685536	-7.09581580160881	-5.14503496866083	-5.03843271011131	-4.66154770336183	-5.20818899637342	-4.57039996757556	-4.8826588465541	-3.22090344118266	-5.48482346301857	-5.01352991538574	-5.94628792456072	-5.78158147225123	-5.03031962287336	-4.94396846331145	-3.59591743917292
"Slc35b4"	-2.29916094302015	-1.33440320157422	-0.602114191159366	-1.44275354354736	-1.13880333667886	-1.36255857093389	-0.652225120601411	-1.07206437793507	-0.210740529070026	-1.18471803943366	-0.579263103481875	-0.717987082900972	-1.54081451368937	-2.5537232118508	-0.815953537601452	-1.06308191405437	-1.69244471315022	-0.546057332836732
"Cd34"	-6.99794141113614	-5.58032320147084	-1.40265660536669	-6.03094731355365	-6.11423254798828	-6.00973135046521	-4.65725211056518	-4.50734792942477	-5.81081157223628	-5.99346254683771	-4.93801637720837	-6.26716478590042	-5.20399651481703	-6.22580258464953	-6.94354429102985	-6.96402441375637	-4.92733661865849	-6.0641332873147
"Qdpr"	-2.83007821003814	-2.47323084229908	-1.91565325186241	-2.2849484665269	-3.44730496238244	-2.23814107520709	-2.37329324049803	-2.02069487545423	-3.33909350450702	-2.89507633110086	-2.50924532507529	-1.92326040165002	-2.04564234994621	-1.50264410240933	-1.59798570965909	-2.15770045963895	-2.49027843689917	-1.74338764174211
"Mcm10"	-3.57965115789575	-3.88387523389065	-5.31726978046323	-4.11464467227954	-2.06953832023703	-2.1444722088632	-0.909650410571022	-0.616713520679919	-1.84865493087597	-3.50469410048255	-2.24594292312717	-3.64233128117905	-5.18932696500103	-6.76276148723013	-4.80330311507699	-5.10682444084965	-7.00901517566592	-6.72890645539853
"Tspan8"	-7.23090150934728	-3.16052170858782	-0.561047445436753	-4.1035437387597	-4.45884233025078	-3.77919237060121	-4.30713878630494	-5.1827356997953	-5.90763848802039	-5.57937117494491	-5.87685166017839	-5.79729793284321	-1.34694556863448	-3.95922120883061	-5.97639993145313	-6.55733897127143	-2.98483201101281	-2.54293547561505
"Alas1"	-6.64168686372833	-6.04492452998722	-4.85660277077094	-3.40792181505035	-2.44092196983494	-2.17893455239177	-2.10587238205415	-2.954447137751	-2.39840299457139	-3.84818783784696	-5.91539342719221	-2.87120989476086	-5.39818124927467	-6.58725013605902	-5.95928736883826	-5.74364350071147	-6.36870259603279	-6.49218558303333
"Rcc1l"	-3.70923680230018	-4.31913396706104	-5.45450430542596	-6.71205122964779	-6.47542293356771	-7.00447794346474	-4.02972207737385	-5.17006496150326	-5.58379724244082	-5.17873590988464	-4.69951943805646	-5.65769889881092	-3.25073233606248	-6.34755111800936	-4.19487367109909	-3.08058896215439	-5.15649123572629	-5.35471963986783
"Tram2"	-6.37811079571963	-6.00310770229023	-5.4306830891315	-4.17290588740167	-5.59540955073154	-4.40951997254293	-4.96764949796534	-3.02032524085281	-2.21676073545968	-2.78286021663177	-1.84248338414406	-2.63428426208541	-5.37271478635907	-5.77689411440317	-6.12745040278074	-5.73705096719631	-5.30597030234134	-5.1205020440979
"Tmem128"	-2.28881106575538	-1.38272299188521	-2.52580230584855	-2.29767655730377	-2.10907470520313	-1.74928059309763	-1.51946093913838	-1.62034791391974	-2.25702530889541	-2.36924541465438	-1.50564191118812	-2.16744777379898	-1.62414773954733	-1.57916936276906	-1.18846954263279	-1.5378403727121	-1.06589164724979	-1.7994515337491
"Tead1"	-6.28253180855962	-6.55042385632484	-4.84503546818829	-6.63985421262865	-6.14510644597183	-6.06282298505497	-6.50568788050593	-5.93499919720224	-5.64158117008406	-6.92479580455985	-5.31999230954871	-6.03045009993664	-3.31022826371315	-5.09208122387099	-4.54213782691488	-6.08406454367481	-6.56284020815734	-5.18912679183995
"Stx16"	-5.29934707260135	-5.01544896889413	-2.88604629859964	-4.83338222543611	-6.20440016142446	-6.10651093812858	-3.88215337827669	-2.76621036785649	-3.95277232290353	-3.70974673340685	-3.32244470718744	-3.83830022125952	-2.74540254778364	-5.21153942480828	-2.85444121528377	-4.2998940103637	-4.12263785208778	-2.34853794810104
"Spcs1"	1.59467518862206	2.18428059080457	2.9607855792555	1.28437859008142	1.89856177481006	2.06134387092863	1.62545235880025	2.21839235680808	2.26161232752699	1.50362405356985	1.64239533268787	2.29299457667957	2.80361584989152	2.7391183347246	2.57691023437148	2.05458836584045	2.69865963522356	2.03749804941556
"Ets1"	-6.05180703954584	-3.76496126470023	-4.19437609407086	-5.62462407990551	-6.5179048333277	-4.97608543843118	-1.42867756308651	-1.20712118051619	-4.3391762678255	-6.47188430296063	-5.74235390481601	-6.41108311047335	-5.78671162491932	-6.19172919361975	-5.28685737955757	-6.14829143801123	-5.72818516499277	-5.78668246311974
"D17h6s53e"	-3.54070139160424	-1.77502054492364	-2.67101540113205	-3.82964345991751	-3.51474114679999	-3.08738819043009	-3.18172127027766	-2.75339272229382	-2.75137474079933	-1.84570039244777	-3.03247083474668	-2.15100678832685	-2.94890665223481	-2.91472273849694	-2.54954875536096	-2.93085310354648	-2.4666036291857	-3.16287554891592
"Mrpl16"	-6.50872570326356	-5.1792170993572	-6.39774210978444	-3.60796963938173	-3.29769589129702	-1.87052499122182	-3.6994060822245	-5.39469246190566	-2.19000256967448	-4.00250577037143	-3.05705826516846	-1.65130383230363	-5.01821011314296	-5.67860228092365	-6.30721506881077	-3.79746658961978	-3.41651505691996	-5.45245146009064
"Cdk2ap1"	-2.36077088243135	-2.95085507786095	-3.20888266652113	-3.74412875167841	-4.00139307695174	-3.75488914142244	-3.85097270641772	-3.64729357695161	-3.55709084447081	-3.79436929989689	-4.54540328063468	-3.74124669742256	-3.35305794171125	-3.53657669735802	-2.70928305558342	-1.78919497446588	-3.01014202428988	-3.71070251870476
"Pam16"	-2.39590387039699	-1.45749609186598	-1.04969982518972	-1.56605561193225	-1.93367718831194	-1.43625636226072	-1.26684689651318	-0.988642264625465	-2.50635922930853	-5.66050170067491	-1.38104571896519	-0.936631231965663	-2.14242783254192	-2.41268247055398	-2.9805939531242	-3.30634929245384	-1.5135676014175	-1.65874292498834
"Sar1b"	-4.78626344561898	-5.62020257119214	-5.64321383720675	-5.44507372583681	-5.38339081002039	-4.11484244434804	-7.03161783141112	-6.80235992998315	-4.87273817748085	-4.58947647198771	-4.07759658060218	-4.87466502501632	-5.48341831949362	-5.29341366303157	-5.18466506799275	-6.00054801216412	-4.56901677563302	-5.71895301383134
"Ptpn6"	-4.85444432635778	-4.99008698293799	-4.34251634071646	-6.7318110815942	-5.46580681040261	-6.56249751815299	-6.81578829417086	-5.31489639784735	-6.67037104325613	-5.90276490962153	-6.26879918440989	-5.83146868008341	-5.86288648607072	-6.10231429823819	-6.36963527175991	-7.19293427780872	-5.77063604240012	-5.87447458987577
"Smarcal1"	-2.83271615629327	-4.32963158377798	-3.94506546963892	-4.78951687029117	-5.54295715772373	-4.82698064561556	-2.89957180446883	-3.7339079080662	-4.11096162461056	-5.84486611471515	-6.17967350324851	-4.27679860979668	-5.63420026490677	-5.57268142495135	-4.72882460787112	-6.04270666068487	-6.65947221081457	-6.14617994939742
"Ocln"	-6.23240395965268	-5.52696778008236	-6.04719540481808	-5.92465911784088	-5.23551121094156	-6.27652968985965	-4.77969393605247	-5.30231142389674	-6.47308309811946	-5.34253373440853	-5.53982598695047	-6.12963602239768	-2.75038036147529	-3.47763656558513	-3.68615038217064	-5.48487218906107	-2.56704555048506	-3.69473370934137
"Notch2"	-6.17255670333136	-5.57371397770926	-5.24183085060864	-6.03510200360307	-5.47672754165529	-6.31096040396366	-5.76209764733591	-5.63692961847347	-5.70955118788685	-6.02412731140262	-5.53871689542566	-4.96029854088293	-6.68480417763665	-4.79890237679472	-5.61314087218038	-5.39323177141484	-6.64523016812845	-6.2471501577652
"Helq"	-1.18822783887346	-1.68560206533384	-2.04116294544756	-1.76732238141514	-2.1334545555735	-1.39187911227192	-4.31103279957941	-4.82127520720741	-1.32617516356713	-2.89036156432173	-5.05826544667961	-1.44044784867102	-1.19007268216226	-2.81168745904692	-2.57664197453979	-1.91780340849554	-2.850240990295	-1.57300107870687
"Thap4"	-5.89332801344047	-5.91866673207637	-5.12507601226936	-5.26678921882318	-6.18348394359295	-5.5014443805544	-5.62327856778287	-5.46170860755529	-6.81447889173246	-6.15999339152593	-7.0604784834627	-5.54323803759849	-5.89738969540355	-6.62605518278683	-4.99631367797292	-3.26336516537586	-6.05037978149446	-5.51537973816879
"Dolpp1"	0.151740415869423	-2.15641832639244	-2.42757636254441	-6.60965010225263	-4.16429577179388	-2.98570965316927	-2.93646496621659	-2.91216942294088	-2.9929827358914	-3.60534422327722	-4.3976509030626	-3.20242487585645	-3.07472499615746	-2.87839075533138	-4.08376734254758	-2.93133097736206	-2.54306808523495	-2.63897349661513
"Sipa1"	-4.3137782102269	-6.06899315329116	-4.58905924387361	-4.44890910433693	-5.94090234780586	-3.66458965613175	-4.42063244918201	-4.64171316445034	-4.24559753511194	-5.89420029617434	-5.73578067011664	-3.97714733122267	-4.4358283203733	-6.07656330627974	-6.28578164334912	-6.83462539812019	-6.73982316177921	-5.64079373659009
"Irf2bpl"	-1.53644849305309	-1.76125731970096	-1.84513190048049	-5.74202739324349	-5.27786288177945	-5.36237111799838	-0.603983187452474	-0.948421565303907	-3.29908966742115	-6.77302899840156	-5.1149007330316	-6.1145314098123	-4.83785027681169	-6.25728843851821	-5.37083331013308	-5.21137198236162	-5.64179313615456	-5.72455650962553
"Psmb10"	-4.6885209386508	-6.20133026968899	-5.60775421100041	-5.82045238808669	-6.68697747140256	-5.29505291403821	-1.20936535781188	-1.98850932647878	-5.58768303745026	-5.73877629876173	-6.07099208711951	-4.97571515951612	-6.10915778760589	-5.6628867854079	-5.96089496568263	-5.70115264262396	-5.13881259626122	-6.10208846387798
"Cenpp"	-4.22654777386781	-5.66881431359521	-5.38643456215898	-7.30694202320098	-6.33798895880007	-6.30326273138493	-5.79805349560752	-6.47446884750003	-5.96470331143564	-1.94940423687463	-6.33453801899871	-2.10545951666957	-5.13348061064706	-5.11866394779837	-5.2131755258333	-5.99504239158718	-7.02450543368201	-5.70342372603501
"Cbr1"	-2.14652483322245	-1.91587608330823	-3.1227818269355	-2.39764861805109	-2.80711891192367	-2.46533339605955	-2.20633197061705	-3.00098551978349	-2.35219261842496	-3.23076518278359	-2.8117573985665	-2.03316184879768	-1.6561481971863	-1.7060162389612	-1.60527242625717	-1.83235933935161	-2.48732853453634	-1.90836724186791
"Gtpbp1"	-1.63404611656995	-3.65530326544042	-1.89766529314358	-3.20838769643311	-4.83098595470769	-4.64881677550839	-4.36863608976358	-3.77255684874217	-2.48148487654261	-5.90504812951765	-3.03338143527158	-2.36177705857002	-1.67786600051512	-4.02614284960904	-3.5842773475331	-6.37522278850999	-5.48593512639291	-5.3827954851089
"Unknown_20"	-1.78740134958002	-3.26306623148372	-2.3154824929729	-5.25712174931424	-3.53191677214114	-3.68355570245776	-2.32071438251165	-1.78921667179959	-1.51670788801229	-5.51352381683165	-3.56692115360413	-2.996471076666	-4.75103584925498	-5.68426762659482	-6.08283252063262	-5.2893851975878	-6.18894388762473	-5.17106504880647
"Tmem222"	-4.82537321989432	-3.21386397915834	-6.51980731628939	-3.50848533314709	-2.68310779074759	-4.32307975076152	-2.10975261154559	-2.6647978267969	-6.42529797855765	-4.09524780344906	-2.31199326523816	-5.55105818080603	-2.57972248626208	-2.07185131710289	-2.08825301632512	-2.48181001045731	-1.83112378957404	-2.45241812930327
"Kif1c"	-4.93999493291306	-6.11148670083621	-5.57586763154686	-7.46047221450974	-6.68609768429423	-4.76143578614091	-5.11949363482297	-5.59562536383056	-5.47456760936431	-6.01291399211164	-5.7721699656515	-5.33130931812149	-5.00248061623008	-4.57237068224619	-6.3497435988195	-7.89636754684403	-5.93296270335788	-5.65094102534812
"Pebp1"	-4.64841131628507	-3.61255447821289	-4.25269519843096	-4.60107264112658	-5.93333948885546	-4.00863934106925	-4.35971311394923	-3.92381571771866	-6.0902869120868	-4.90416617205239	-4.97855678605217	-4.03708546150047	-3.34688921768945	-1.94726765411241	-3.32507375152126	-3.44298620056552	-4.07080039892315	-3.03006060094064
"Ranbp9"	-2.89694842204682	-3.66211318390004	-4.66230760940911	-6.76252664750597	-4.75753191386949	-3.12311206412386	-4.13459165096565	-2.65615343446672	-2.38902041602715	-5.30823791930216	-4.97916957436137	-5.29791457327612	-5.85614183198123	-6.02615438525453	-6.05981291267422	-5.00544795719561	-5.95796177732257	-5.54877950847316
"Wdr25"	-2.53453610787175	-5.01765625512992	-4.40582648094356	-6.7059231113402	-5.44427919626541	-6.49543288602171	-5.36380382534632	-5.28682629110427	-5.24775594364108	-4.66145623536801	-6.26124429009356	-5.70226758908569	-5.12130006120134	-3.3208832941793	-5.48406921637523	-3.92403387198954	-4.5340519676842	-5.30237729714197
